trade_date,nav,daily_return
2020-01-02,1493186.3297377727,
2020-01-03,1493592.3297377727,0.0002719017659846834
2020-01-06,1493228.3297377727,-0.00024370773252690991
2020-01-07,1506604.3297377727,0.008957772722105295
2020-01-08,1489068.3297377727,-0.01163941962323456
2020-01-09,1506008.3297377727,0.011376240876053823
2020-01-10,1506363.3297377727,0.00023572246779135497
2020-01-13,1510109.3297377727,0.002486783849585672
2020-01-14,1514781.3297377727,0.0030938157310844705
2020-01-15,1505246.3297377727,-0.00629463792087448
2020-01-16,1493910.3297377727,-0.007530993283986209
2020-01-17,1491397.3297377727,-0.001682162543478194
2020-01-20,1497828.3297377727,0.004312063507000419
2020-01-21,1486704.3297377727,-0.007426752304750095
2020-01-22,1482775.3297377727,-0.0026427581607252337
2020-01-23,1451239.3297377727,-0.021268225446923972
2020-02-03,1020844.1028991324,-0.29657081228387683
2020-02-04,1023481.1028991324,0.0025831564217406733
2020-02-05,1041345.1028991324,0.017454157140173843
2020-02-06,1059737.1028991323,0.017661772210572746
2020-02-07,1064297.1028991323,0.004302953994462566
2020-02-10,1071278.1028991323,0.00655925867033158
2020-02-11,1068494.1028991323,-0.0025987649635196286
2020-02-12,1076411.1028991323,0.007409493396846045
2020-02-13,1062848.1028991323,-0.012600204479004673
2020-02-14,1065669.1028991323,0.00265418924144023
2020-02-17,1084935.1028991323,0.018078782567297225
2020-02-18,1090663.1028991323,0.005279578460217316
2020-02-19,1089067.1028991323,-0.0014633299648237896
2020-02-20,1101577.1028991323,0.011486895496795269
2020-02-21,1105145.1028991323,0.0032389925231830485
2020-02-24,1098703.1028991323,-0.00582909880621163
2020-02-25,1088394.1028991323,-0.009382880573284846
2020-02-26,1099037.1028991323,0.009778627035602616
2020-02-27,1091267.1028991323,-0.007069825012734898
2020-02-28,1055264.1028991323,-0.032991922788061734
2020-03-02,1013947.2862468172,-0.039153058024815945
2020-03-03,1024168.2862468172,0.01008040569627
2020-03-04,1041102.2862468172,0.01653439207931018
2020-03-05,1057154.2862468173,0.01541827370091342
2020-03-06,1051758.2862468173,-0.005104269140465023
2020-03-09,1028659.2862468172,-0.021962270516002858
2020-03-10,1038418.2862468172,0.009487106304757909
2020-03-11,1032163.2862468172,-0.006023584217307643
2020-03-12,1011217.2862468172,-0.02029330075880187
2020-03-13,998371.2862468172,-0.012703501190805988
2020-03-16,979217.2862468172,-0.01918524727609683
2020-03-17,971758.2862468172,-0.007617308338774498
2020-03-18,957320.2862468172,-0.01485760420501614
2020-03-19,953882.2862468172,-0.003591274570685976
2020-03-20,968421.2862468172,0.015241922624651849
2020-03-23,944453.2862468172,-0.024749559246977748
2020-03-24,958320.2862468172,0.014682568425492315
2020-03-25,974993.2862468172,0.017398149908000482
2020-03-26,967852.2862468172,-0.007324152997492783
2020-03-27,974359.2862468172,0.006723133367007028
2020-03-30,965808.2862468172,-0.008776023506624542
2020-03-31,973537.2862468172,0.00800262340887059
2020-04-01,1004126.1035312343,0.03142028324599999
2020-04-02,1016656.1035312343,0.01247851236606179
2020-04-03,1015402.1035312343,-0.001233455438514941
2020-04-07,1035944.1035312343,0.02023040914388652
2020-04-08,1038937.1035312343,0.002889152020652208
2020-04-09,1038837.1035312343,-9.625221744424817e-05
2020-04-10,1024422.1035312343,-0.013876092749286917
2020-04-13,1019288.1035312343,-0.005011606038470728
2020-04-14,1027769.1035312343,0.008320513082236802
2020-04-15,1026870.1035312343,-0.0008747100850874379
2020-04-16,1030069.1035312343,0.00311529178714931
2020-04-17,1025232.1035312343,-0.004695801459744797
2020-04-20,1026925.1035312343,0.0016513333850634027
2020-04-21,1019662.1035312343,-0.00707257031211439
2020-04-22,1023318.1035312343,0.0035855014983283695
2020-04-23,1022997.1035312343,-0.0003136854501960551
2020-04-24,1007992.1035312343,-0.014667685713092404
2020-04-27,1011442.1035312343,0.0034226458599366794
2020-04-28,1007858.1035312343,-0.0035434554162687704
2020-04-29,1008794.1035312343,0.000928702162259265
2020-04-30,1019743.1035312343,0.01085355273357913
2020-05-06,1634325.688594973,0.6026837376350191
2020-05-07,1635405.688594973,0.0006608229972377977
2020-05-08,1640929.688594973,0.003377755157954576
2020-05-11,1643339.688594973,0.001468679625184599
2020-05-12,1636554.688594973,-0.004128787278180446
2020-05-13,1639647.688594973,0.0018899460076433616
2020-05-14,1633995.688594973,-0.0034470819794484298
2020-05-15,1638758.688594973,0.0029149403717800837
2020-05-18,919702.4376337931,-0.43878104565698994
2020-05-19,918532.4376337931,-0.0012721505914566889
2020-05-20,912876.4376337931,-0.006157648623243306
2020-05-21,911860.4376337931,-0.0011129655209783929
2020-05-22,899088.4376337931,-0.014006529368838838
2020-05-25,909477.4376337931,0.01155503681855996
2020-05-26,913904.4376337931,0.004867630374116638
2020-05-27,922705.4376337931,0.009630109711237234
2020-05-28,920252.4376337931,-0.002658486554810491
2020-05-29,919383.4376337931,-0.0009443061104347228
2020-06-01,986755.7145251582,0.07327984618121941
2020-06-02,1002011.7145251582,0.0154607668092821
2020-06-03,1002527.7145251582,0.0005149640393620203
2020-06-04,1003052.7145251582,0.0005236762958205077
2020-06-05,941909.0719183133,-0.060957556588429274
2020-06-08,936289.0719183133,-0.0059666056603044915
2020-06-09,936699.0719183133,0.0004378989484090656
2020-06-10,936767.0719183133,7.259535323411725e-05
2020-06-11,928789.0719183133,-0.008516524800196712
2020-06-12,925893.0719183133,-0.003118038408891466
2020-06-15,929529.0719183133,0.003927019339789117
2020-06-16,942847.0719183133,0.014327685278863855
2020-06-17,942658.0719183133,-0.00020045668659229854
2020-06-18,948696.0719183133,0.006405291780626987
2020-06-19,953386.0719183133,0.0049436275102483496
2020-06-22,942910.0719183133,-0.010988203319271417
2020-06-23,933135.0719183133,-0.010366842280211452
2020-06-24,934683.0719183133,0.001658923822054792
2020-06-29,924503.0719183133,-0.010891392286699775
2020-06-30,939078.0719183133,0.015765226144416555
2020-07-01,1380233.2417952202,0.46977475363228516
2020-07-02,1409046.2417952202,0.02087545722527584
2020-07-03,1434782.2417952202,0.018264837048364457
2020-07-06,1503707.2417952202,0.048038648648006665
2020-07-07,1504379.2417952202,0.0004468955002157049
2020-07-08,1521334.2417952202,0.011270429376416535
2020-07-09,1545841.2417952202,0.016108886086124707
2020-07-10,1523776.2417952202,-0.014273781422971643
2020-07-13,1111140.3031768606,-0.27079824931002805
2020-07-14,1097935.3031768606,-0.011884187768408383
2020-07-15,1068315.3031768606,-0.02697791018677964
2020-07-16,1042668.3031768606,-0.024006957425147135
2020-07-17,1038554.3031768606,-0.0039456459810519595
2020-07-20,1086387.3031768606,0.04605729315615226
2020-07-21,1087125.3031768606,0.0006793157448010678
2020-07-22,1083267.3031768606,-0.0035488089447701654
2020-07-23,1074717.3031768606,-0.00789278876499433
2020-07-24,1041685.3031768606,-0.03073552449779815
2020-07-27,1036537.3031768606,-0.004941991582582572
2020-07-28,1043984.3031768606,0.007184497824801683
2020-07-29,1059822.3031768606,0.015170726180273597
2020-07-30,1064416.3031768606,0.004334688924954033
2020-07-31,1067859.3031768606,0.0032346366639857127
2020-08-03,1632029.7027368112,0.5283190377997877
2020-08-04,1638394.7027368112,0.0039000515672762415
2020-08-05,1628681.7027368112,-0.005928363894106337
2020-08-06,1627088.7027368112,-0.0009780916659917205
2020-08-07,1613979.7027368112,-0.0080567211719621
