trade_date,nav,daily_return
2020-01-06,1566527.000555885,
2020-01-07,1580416.000555885,0.008866109550024648
2020-01-08,1566186.000555885,-0.009003958448278726
2020-01-09,1577397.000555885,0.007158153626721786
2020-01-10,1581156.000555885,0.002383039906044715
2020-01-13,1740829.9115658,0.10098555168103496
2020-01-14,1745214.9115658,0.0025189135198486756
2020-01-15,1730356.9115658,-0.008513564662743667
2020-01-16,1726743.9115658,-0.002088008535031438
2020-01-17,1728861.9115658,0.0012265860535620732
2020-01-20,1225116.7378982978,-0.29137386294274303
2020-01-21,1192471.7378982978,-0.026646440286174577
2020-01-22,1189700.7378982978,-0.002323744799926142
2020-01-23,1142828.7378982978,-0.03939814316901502
2020-02-03,1475595.097403569,0.2911778015988993
2020-02-04,1465927.097403569,-0.0065519328554368705
2020-02-05,1502373.097403569,0.024862082203509717
2020-02-06,1509687.097403569,0.004868298036380114
2020-02-07,1530472.097403569,0.013767753619771339
2020-02-10,1601386.812008533,0.0463351894655708
2020-02-11,1603891.812008533,0.0015642691579669243
2020-02-12,1609420.812008533,0.0034472399937475195
2020-02-13,1598198.812008533,-0.006972694721149475
2020-02-14,1599120.812008533,0.0005768994402151062
2020-02-17,1433639.4728950593,-0.10348269991285097
2020-02-18,1443833.4728950593,0.007110574305975614
2020-02-19,1459368.4728950593,0.010759551078179719
2020-02-20,1504828.4728950593,0.031150460520650736
2020-02-21,1500079.4728950593,-0.0031558414035478544
2020-02-24,1301608.4637574365,-0.13230699621173148
2020-02-25,1280976.4637574365,-0.015851156914299946
2020-02-26,1285083.4637574365,0.0032061479006046945
2020-02-27,1312420.4637574365,0.021272548259293478
2020-02-28,1270166.4637574365,-0.032195474824453396
2020-03-02,1450086.9669736354,0.1416511208176241
2020-03-03,1457808.9669736354,0.005325197850799324
2020-03-04,1460581.9669736354,0.0019021696688810152
2020-03-05,1496733.9669736354,0.024751777591029533
2020-03-06,1500557.9669736354,0.0025548962503549877
2020-03-09,1849048.4296106212,0.23224058670644387
2020-03-10,1880354.4296106212,0.016930870765019757
2020-03-11,1902013.4296106212,0.011518573125857579
