trade_date,nav,daily_return
2020-01-02,1000000.0,
2020-01-03,1000000.0,0.0
2020-01-06,1000000.0,0.0
2020-01-07,619516.5369156826,-0.38048346308431735
2020-01-08,2268434.43983042,2.661620480905998
2020-01-09,2289406.43983042,0.009245142655111449
2020-01-10,2309905.43983042,0.008953849191373209
2020-01-13,1783149.508074699,-0.228042205829167
2020-01-14,471273.3032932784,-0.7357073531079728
2020-01-15,1133248.55218105,1.4046525535434742
2020-01-16,1130698.55218105,-0.0022501683281149765
2020-01-17,1117529.685139585,-0.011646664812706264
2020-01-20,1132551.7875975233,0.013442240199697197
2020-01-21,1032036.812949924,-0.08875088605071313
2020-01-22,1036813.2567853074,0.004628171956124971
2020-01-23,1012472.8277149845,-0.023476193915374588
2020-02-03,914494.9788620754,-0.09677084280279602
2020-02-04,928556.2471056889,0.015375992836079044
2020-02-05,930325.5065298832,0.0019053874546739458
2020-02-06,854289.1631852848,-0.08173090258291871
2020-02-07,860397.1631852848,0.0071498039109214595
2020-02-10,868649.2002349776,0.00959096264234871
2020-02-11,868033.3937568858,-0.0007089242445917909
2020-02-12,970126.6424814684,0.11761442527310928
2020-02-13,1702345.2739009964,0.75476602678038
2020-02-14,1137867.820755936,-0.33158811070772765
2020-02-17,1160748.9309801424,0.02010875938912271
2020-02-18,1149735.2436432515,-0.00948843203119809
2020-02-19,966369.9700236692,-0.15948478106884778
2020-02-20,1709553.8029362098,0.7690469033245497
2020-02-21,1048766.081109245,-0.38652642618912725
2020-02-24,1072332.9499460037,0.022471044078611557
2020-02-25,1110708.816564395,0.0357872679565836
2020-02-26,617541.9534847164,-0.4440109376327136
2020-02-27,2958593.6032855203,3.7909192024777036
2020-02-28,2763939.9632855197,-0.06579262517969264
2020-03-02,2213556.586843586,-0.19913000417986215
2020-03-03,2294730.736843586,0.036671368819963135
2020-03-04,1045977.3495681834,-0.5441829698037118
2020-03-05,1107303.780828873,0.05863074500227672
2020-03-06,1128701.301870516,0.019323984449530096
2020-03-09,1068125.301870516,-0.05366876063632753
2020-03-10,1070759.0412899647,0.0024657588532324137
2020-03-11,1071362.2676911536,0.0005633633506023639
2020-03-12,1178939.2531594213,0.10041140024475781
2020-03-13,1162920.2531594213,-0.013587638173104266
2020-03-16,1096372.4325223363,-0.05722474989689785
2020-03-17,1114412.348326201,0.01645418588495695
2020-03-18,995832.168105794,-0.106406017842955
2020-03-19,1216424.737581422,0.2215158101341761
2020-03-20,1226608.8445799607,0.008372163672688337
2020-03-23,1222636.684031745,-0.003238327006826691
2020-03-24,1247023.4289140517,0.01994602746736618
2020-03-25,1028152.2716338072,-0.17551487181828218
2020-03-26,1028305.2716338072,0.00014881064237393105
2020-03-27,1032472.3023377829,0.0040523284465467935
2020-03-30,1037221.1460914334,0.004599487795360568
2020-03-31,1046920.5299359568,0.009351317104432155
2020-04-01,1059340.4523871366,0.011863290570813145
2020-04-02,1058500.629198198,-0.0007927793062618704
2020-04-03,1058435.629198198,-6.140761583606213e-05
2020-04-07,2295085.3958276007,1.1683750362468506
2020-04-08,1267199.8806705624,-0.4478637339707292
2020-04-09,1287958.9312504202,0.01638182807346289
2020-04-10,1272753.9312504202,-0.01180550064996111
2020-04-13,1037894.424819192,-0.18452860420591266
2020-04-14,1932043.6530291128,0.8615030650787892
2020-04-15,1292849.2046878845,-0.3308385125455531
2020-04-16,1284987.2046878845,-0.006081142310713661
2020-04-17,1301098.2046878845,0.012537868035746857
2020-04-20,928950.0625609908,-0.28602617449323664
2020-04-21,1941765.732874369,1.0902799958064282
2020-04-22,1966796.732874369,0.012890844439275906
2020-04-23,2006711.732874369,0.02029442053305952
2020-04-24,1288832.5720525836,-0.3577390559198612
2020-04-27,380815.51279357896,-0.7045267779141433
2020-04-28,379672.51279357896,-0.0030014533589117764
2020-04-29,379973.51279357896,0.0007927884949723296
2020-04-30,2304853.7007635706,5.065827283112981
2020-05-06,1328542.957778443,-0.423589029820716
2020-05-07,1330222.957778443,0.0012645432277247348
2020-05-08,1343036.957778443,0.009632971619584874
2020-05-11,1076537.3897638803,-0.19843055432769874
2020-05-12,2226586.7231755396,1.0682855461842369
2020-05-13,2222763.7231755396,-0.0017169778119163759
2020-05-14,2211707.7231755396,-0.004973987961349735
2020-05-15,1516040.8825029926,-0.3145383241117041
2020-05-18,1071300.9267116785,-0.29335617589483853
2020-05-19,1071768.9267116785,0.00043685204439847247
2020-05-20,1071995.9267116785,0.00021179938542958965
2020-05-21,2298013.8173022578,1.1436777510445952
2020-05-22,1258951.4904069242,-0.45215669247591206
2020-05-25,1263893.4904069242,0.003925488819591205
2020-05-26,1287414.4904069242,0.018609954223616665
2020-05-27,801385.5585670434,-0.3775232727777186
2020-05-28,2316739.118156544,1.8909169792117324
2020-05-29,2319958.118156544,0.001389452949092318
2020-06-01,2353504.118156544,0.014459743793416413
2020-06-02,1344078.851389083,-0.4289031232110717
2020-06-03,1093826.0836807694,-0.1861890524128712
2020-06-04,1093909.0836807694,7.58804358740317e-05
2020-06-05,1093572.0836807694,-0.0003080694776443904
2020-06-08,2449922.449004939,1.2402935166001448
2020-06-09,1430560.9652848803,-0.4160790820681213
2020-06-10,1426108.8956130957,-0.0031121146038665115
2020-06-11,1403844.8956130957,-0.01561171104709258
2020-06-12,1070436.3685093336,-0.23749669792271033
2020-06-15,2374695.8353775833,1.2184371768725804
2020-06-16,1357954.1592521619,-0.4281565920899325
2020-06-17,1361787.1392521618,0.002822613689780873
2020-06-18,1375316.9890493613,0.009935363176237333
2020-06-19,1090341.4251088086,-0.2072071865683357
2020-06-22,1947467.956241719,0.7861083798108239
2020-06-23,1953754.956241719,0.0032282944527275426
2020-06-24,1327007.0604878974,-0.320791455321217
2020-06-29,1328583.947904969,0.001188303712937211
2020-06-30,1100396.6063403212,-0.1717522945572797
2020-07-01,1560041.2298024674,0.4177081434218739
2020-07-02,1216638.813603999,-0.22012393623849924
2020-07-03,1240108.332177125,0.019290456880627582
2020-07-06,1294078.0862495166,0.04352019309284283
2020-07-07,1166535.5282553462,-0.09855862590472642
2020-07-08,1212965.8093481841,0.03980185769590605
2020-07-09,1229039.3334387278,0.0132514238791126
2020-07-10,1276596.2670987407,0.03869439518013906
2020-07-13,1356309.3214321763,0.06244186700827159
2020-07-14,1370998.0525568458,0.01082992713576525
2020-07-15,1673781.9468787885,0.2208492519426013
2020-07-16,1656728.170778928,-0.010188768095905076
2020-07-17,1663183.908350613,0.0038966788188612433
2020-07-20,1737875.0267599495,0.044908514346683415
2020-07-21,1407644.2270288805,-0.19001987752061955
2020-07-22,2575450.5389792467,0.8296175194887554
2020-07-23,1499815.4689560817,-0.4176492826181325
2020-07-24,1455336.6437111704,-0.029656198489451446
2020-07-27,1467481.4432189364,0.008345010455310442
2020-07-28,1359927.7036443662,-0.07329137964337729
2020-07-29,1425162.3987764737,0.047969237597917935
2020-07-30,1412691.3423413888,-0.008750621294661975
2020-07-31,1420234.7764651598,0.005339760992141729
2020-08-03,1448919.8987815965,0.02019745100724224
2020-08-04,1379659.3510889695,-0.04780150217473611
2020-08-05,2884453.610563959,1.0906998588363503
2020-08-06,1567322.950940497,-0.45663090396033135
2020-08-07,1563381.9494505757,-0.002514479538219261
2020-08-10,1579367.637693827,0.01022506895955222
2020-08-11,1381991.165246135,-0.1249718353960314
2020-08-12,2450031.4196930453,0.7728271216963174
2020-08-13,2460920.4196930453,0.004444432798892173
2020-08-14,1675122.0020296313,-0.3193107795665444
2020-08-17,1706858.0020296313,0.018945485738679047
2020-08-18,1234754.544048566,-0.2765921110131513
2020-08-19,1602227.534857871,0.2976081299562736
2020-08-20,1590193.409084672,-0.007510871902639216
2020-08-21,1601671.5166926049,0.0072180575912081935
2020-08-24,1582021.5010502113,-0.012268442959496584
2020-08-25,1391809.773493323,-0.12023333907321598
2020-08-26,1391347.773493323,-0.00033194191390140126
2020-08-27,2837111.579545033,1.039110302682817
2020-08-28,2857205.579545033,0.007082555421814796
2020-08-31,1475977.9592244006,-0.4834190546906927
2020-09-01,1488606.8493267894,0.008556286375051902
2020-09-02,1419189.0419297244,-0.046632734108712826
2020-09-03,1953622.3087146236,0.37657651728920505
2020-09-04,1472527.6764542225,-0.24625774906150355
2020-09-07,1473493.0922212605,0.0006556180793577671
2020-09-08,1507427.562426297,0.023029948619494922
2020-09-09,1401562.491302766,-0.07022896075559004
2020-09-10,2105227.2063886337,0.5020573249158549
2020-09-11,2128180.2063886337,0.010902861187783275
2020-09-14,2135774.085488348,0.0035682500367768544
2020-09-15,2114393.0142396037,-0.01001092362437539
2020-09-16,1423967.6157313725,-0.32653598165454023
2020-09-17,1423973.6157313725,4.213578970180265e-06
2020-09-18,1424204.6157313725,0.00016222210682004246
2020-09-21,3490109.811149068,1.450567687113407
2020-09-22,2047327.278157977,-0.41339173007742014
2020-09-23,2065551.278157977,0.008901361396599139
2020-09-24,2021779.278157977,-0.021191437105853472
2020-09-25,1177275.9561194417,-0.41770302582582297
2020-09-28,2870962.9573005536,1.4386491054857466
2020-09-29,2864724.9573005536,-0.0021727901379352543
2020-09-30,2854975.9573005536,-0.003403119023749679
2020-10-09,1547182.41597022,-0.45807515050560454
2020-10-12,1399192.8995382031,-0.0956509813609886
2020-10-13,2469572.942613478,0.7649981953371465
2020-10-14,2508666.942613478,0.015830267381625962
2020-10-15,1826412.4174824872,-0.2719589888724854
2020-10-16,1868110.5870367878,0.022830642824788194
2020-10-19,1385882.060502084,-0.25813703422109424
2020-10-20,1699489.1181476766,0.2262869738944291
2020-10-21,1710128.1181476766,0.006260116576442654
2020-10-22,1696747.4918896675,-0.007824341413965152
2020-10-23,1679711.8708319522,-0.010040162805098785
2020-10-26,1361302.309850926,-0.18956201150338936
2020-10-27,1920562.5938008702,0.4108273966061131
2020-10-28,1939976.5938008702,0.01010849636594191
2020-10-29,1892327.5938008702,-0.024561636543585563
2020-10-30,1855366.9260522677,-0.019531854774872515
2020-11-02,1301631.419446634,-0.2984506723873952
2020-11-03,1989726.5321671779,0.5286405217638921
2020-11-04,1998110.892167178,0.004213825299332896
2020-11-05,2021116.102167178,0.011513480102722573
2020-11-06,1364872.758017486,-0.3246935410815951
2020-11-09,667173.4582969286,-0.5111826693163575
2020-11-10,1574922.0438514843,1.36058857597803
2020-11-11,1563880.0966512233,-0.00701110714868014
2020-11-12,1568543.1734826758,0.002981735518878814
2020-11-13,1558195.5644237122,-0.006596955209073774
2020-11-16,1346626.2541514132,-0.13577840619161718
2020-11-17,2073463.3963790438,0.5397467485777281
2020-11-18,2090932.3963790438,0.008425034187006464
2020-11-19,1480246.0610148076,-0.2920641224086382
2020-11-20,1514148.0610148076,0.02290294897103662
2020-11-23,763609.4440274071,-0.4956837685241804
2020-11-24,2366596.957624683,2.0992243170053597
2020-11-25,1634327.52215786,-0.30941873440156487
2020-11-26,1647853.52215786,0.008276186882137937
2020-11-27,1640864.52215786,-0.004241275032047742
2020-11-30,192311.159377825,-0.8827988802360591
2020-12-01,1728669.019263163,7.988916841101901
2020-12-02,1764174.019263163,0.02053892306992
2020-12-03,1773615.019263163,0.005351512887568299
2020-12-04,1781138.9358157062,0.004242136241983774
2020-12-07,1463412.4897868866,-0.17838386418929797
2020-12-08,1579891.4846975976,0.07959409648586058
2020-12-09,1572182.4846975976,-0.00487944904739801
2020-12-10,1570250.2595748147,-0.0012290081727723834
2020-12-11,1542641.2283562713,-0.01758256752399412
2020-12-14,1431082.0026451277,-0.07231702592962141
2020-12-15,1431144.0026451277,4.3323862563671156e-05
2020-12-16,1431123.0026451277,-1.467357579754136e-05
2020-12-17,3373075.1594036166,1.3569428715555558
2020-12-18,1986443.5257015869,-0.4110882705463331
2020-12-21,2011291.5257015869,0.012508787528315857
2020-12-22,1951883.5257015869,-0.02953723974910949
2020-12-23,1199763.0520288013,-0.385330612082728
2020-12-24,2813041.393824938,1.344664131028273
2020-12-25,2817754.393824938,0.0016754108241512355
2020-12-28,2806996.393824938,-0.0038179338921716655
2020-12-29,1640253.3975342747,-0.41565532426666485
2020-12-30,958853.1767697023,-0.41542375207933924
2020-12-31,1489957.9490407556,0.553895825907676
2021-01-04,1490805.5560772757,0.0005688798378946647
2021-01-05,1502931.5720065613,0.008133868216317008
2021-01-06,562359.002893925,-0.6258252781641147
2021-01-07,2999048.2697056946,4.332978140782767
2021-01-08,1971405.6798189522,-0.34265623540216905
2021-01-11,1948509.6798189522,-0.011614047902156144
2021-01-12,1430130.005819386,-0.2660390550627041
2021-01-13,1513292.1978011418,0.05815009239954261
2021-01-14,1663151.1978011415,0.09902846272368904
2021-01-15,1620609.6327850309,-0.02557889208891828
2021-01-18,1532932.489761243,-0.05410133399806705
2021-01-19,1533112.489761243,0.00011742200077446974
2021-01-20,3098728.293975872,1.0212008673012947
2021-01-21,1618290.4740451917,-0.4777565760795315
2021-01-22,1583296.4740451917,-0.021624053630203033
2021-01-25,1524477.4239203664,-0.03714973859225956
2021-01-26,3130143.84982291,1.0532569395310496
2021-01-27,3134200.84982291,0.001296106567188371
2021-01-28,1592903.114239465,-0.49176737849156416
2021-01-29,1458511.8383030784,-0.08436876966026396
2021-02-01,1458843.8383030784,0.00022762928025743534
2021-02-02,3031413.579175242,1.077956186661741
2021-02-03,1591243.7440373162,-0.47508193703142065
2021-02-04,1562487.7440373162,-0.018071398619949997
2021-02-05,323199.95704806485,-0.7931504049990513
2021-02-08,2993059.728242985,8.260705835421478
2021-02-09,3013982.728242985,0.006990505335582542
2021-02-10,1646537.54975498,-0.45370040301629844
2021-02-18,732490.7098153054,-0.555132702607173
2021-02-19,733368.7098153054,0.0011986500145801937
2021-02-22,2951526.1483246954,3.024614234043364
2021-02-23,1602488.1752873296,-0.45706455075896524
2021-02-24,1591670.7918539052,-0.006750367085538556
2021-02-25,873711.1026869793,-0.45107298119775086
2021-02-26,2711395.362869526,2.103308810579377
2021-03-01,1659952.4666819177,-0.38778663952380754
2021-03-02,1639912.8666819176,-0.01207239388008341
2021-03-03,595257.0678034059,-0.6370190880886211
2021-03-04,1830627.5890365029,2.0753563259514287
2021-03-05,1830521.5890365029,-5.790363951407862e-05
2021-03-08,1829274.9708085677,-0.0006810180417436973
2021-03-09,712677.0199426714,-0.6104046513971286
2021-03-10,1536649.8026498826,1.1561657800801441
2021-03-11,1637732.275990298,0.06578107332334482
2021-03-12,1755099.6706613959,0.07166457936485893
2021-03-15,1620014.2623469592,-0.07696737146758781
2021-03-16,2421578.874327959,0.49478861428031573
2021-03-17,1635848.7547176587,-0.3244701743726426
2021-03-18,1650794.9429222336,0.009136656528588638
2021-03-19,1656498.4790420712,0.003455023983621519
2021-03-22,1801661.031166674,0.0876321674672158
2021-03-23,1740317.5758044268,-0.034048277839768826
2021-03-24,1678052.953314352,-0.03577773583151578
2021-03-25,1030098.539713871,-0.38613466417772746
2021-03-26,1791015.0713159717,0.7386832446277027
2021-03-29,1814311.2480543582,0.013007247739835748
2021-03-30,1796440.7720574834,-0.009849730037246207
2021-03-31,1512771.0060326122,-0.1579065507959837
2021-04-01,3194748.3969107755,1.1118519486232823
2021-04-02,1667391.2258715224,-0.47808371154240537
2021-04-06,1656132.6590113253,-0.006752204692880293
2021-04-07,1520754.9944285369,-0.08174324915710918
2021-04-08,3210445.686871588,1.1110867290480257
2021-04-09,3204501.686871588,-0.0018514563334015577
2021-04-12,1646230.6488955473,-0.4862756179408697
2021-04-13,847531.7232105932,-0.48516830021406754
2021-04-14,1693009.8621360825,0.9975769823962168
2021-04-15,1686433.227289474,-0.0038845815335716294
2021-04-16,1716025.8963201847,0.01754748931167205
2021-04-19,1483247.8046234185,-0.1356495214879515
2021-04-20,2388299.0571915745,0.6101820948239591
2021-04-21,1616372.2298845325,-0.3232119633354287
