trade_date,nav,daily_return
2020-01-06,1640796.3012789881,
2020-01-07,1685757.3012789881,0.02740193890305176
2020-01-08,1659544.3012789881,-0.015549687953367974
2020-01-09,1684101.3012789881,0.014797435646083157
2020-01-10,1686602.3012789881,0.001485065059982249
2020-01-13,1473793.1217572773,-0.12617626535925686
2020-01-14,1462156.1217572773,-0.007895952171444898
2020-01-15,1465240.1217572773,0.0021092138890705936
2020-01-16,1448740.1217572773,-0.011260952901160914
2020-01-17,1433529.1217572773,-0.010499467621252534
2020-01-20,1576137.68119074,0.09948075506038379
2020-01-21,1563158.68119074,-0.008234686699574723
2020-01-22,1571448.68119074,0.005303364335145444
2020-01-23,1537528.68119074,-0.021585178317307663
2020-02-03,1268412.1277368525,-0.17503189159728072
2020-02-04,1315285.1277368525,0.0369540774445547
2020-02-05,1350694.1277368525,0.02692115895883851
2020-02-06,1393318.1277368525,0.03155710765650421
2020-02-07,1419906.1277368525,0.019082504900145514
2020-02-10,1951039.3561751335,0.37406221303153253
2020-02-11,1927254.3561751335,-0.012190938088829095
2020-02-12,1936559.3561751335,0.004828112060136558
2020-02-13,1916494.3561751335,-0.010361159308656553
2020-02-14,1904939.3561751335,-0.006029237687431022
2020-02-17,1645091.6961318585,-0.1364073135456736
2020-02-18,1661545.6961318585,0.010001874083182427
2020-02-19,1634502.6961318585,-0.01627580876226098
2020-02-20,1661489.6961318585,0.016510832355227212
2020-02-21,1687826.6961318585,0.01585143745478268
2020-02-24,1395588.3768475405,-0.17314474285426718
2020-02-25,1393018.3768475405,-0.001841517199939191
2020-02-26,1362294.3768475405,-0.022055703291962048
2020-02-27,1380739.3768475405,0.013539658030948587
2020-02-28,1303411.3768475405,-0.056004776351459507
2020-03-02,1816677.8626423574,0.39378702297060997
2020-03-03,1828557.8626423574,0.006539409239412652
2020-03-04,1856420.8626423574,0.01523769117141116
2020-03-05,1892985.8626423574,0.01969650349003027
2020-03-06,1887194.8626423574,-0.003059188192729878
2020-03-09,1478680.2499368265,-0.21646657734832364
2020-03-10,1521083.2499368265,0.028676246945079198
2020-03-11,1511486.2499368265,-0.006309319361973542
2020-03-12,1498804.2499368265,-0.008390417048471321
2020-03-13,1491485.2499368265,-0.004883226078594594
2020-03-16,1336333.5997616872,-0.10402493097515442
2020-03-17,1334510.5997616872,-0.0013641803216839499
2020-03-18,1327954.5997616872,-0.004912662365642362
2020-03-19,1356056.5997616872,0.021161868037539167
2020-03-20,1390183.5997616872,0.025166353680220688
2020-03-23,1171074.2790434153,-0.15761178649772067
2020-03-24,1197188.2790434153,0.022299183294616443
2020-03-25,1234664.2790434153,0.03130334689706804
2020-03-26,1249580.2790434153,0.01208101688303187
2020-03-27,1255580.2790434153,0.0048016122698359975
2020-03-30,1031239.0449255606,-0.1786753406869156
2020-03-31,1030736.0449255606,-0.00048776275731132746
2020-04-01,1031361.0449255606,0.0006063628055668069
2020-04-02,1046404.0449255606,0.014585580940848608
2020-04-03,1032712.0449255606,-0.013084811805151308
2020-04-07,1479442.316357625,0.4325797046980946
2020-04-08,1494363.316357625,0.010085557128536982
2020-04-09,1508716.316357625,0.00960475932652316
2020-04-10,1484880.316357625,-0.01579886141719833
2020-04-13,1156645.2851029816,-0.22105150673678253
2020-04-14,1179364.2851029816,0.01964214983851087
2020-04-15,1186469.2851029816,0.006024432051865647
2020-04-16,1194426.2851029816,0.006706452581542788
2020-04-17,1185716.2851029816,-0.0072922038878682205
2020-04-20,1365058.7593255797,0.1512524340567878
2020-04-21,1383957.7593255797,0.013844825265497906
2020-04-22,1377804.7593255797,-0.004445944941989022
2020-04-23,1358554.7593255797,-0.013971500584322727
2020-04-24,1346734.7593255797,-0.008700422208868352
