trade_time,order_fill_time,btype,symbol,order_price,order_volume,side,volume,vwap,amount,fee,net_amount,cash_balance,posi_balance,posi_vwap,multiplier,margin_ratio,margin_change_amount
2020-01-01 16:30:26,,银证转入,,0.0,0,-,0,0.0,1000000.0,0.0,1000000.0,1000000.0,0,0.0,1,1,0
2020-01-02 09:38:00,2020-01-02 09:38:00,买入开仓,SHSE.600115,5.860000133514404,30900,多,30900,5.860000133514404,-181074.004125595,18.10740041255951,-181092.111526007,818907.8884739924,30900,5.860586133527756,1,1,0
2020-01-02 09:38:00,2020-01-02 09:38:00,买入开仓,SHSE.600173,5.210000038146973,34500,多,34500,5.210000038146973,-179745.00131607,17.974500131607055,-179762.975816202,639144.9126577901,34500,5.210521038150787,1,1,0
2020-01-02 09:38:00,2020-01-02 09:38:00,买入开仓,SHSE.600191,5.260000228881836,34600,多,34600,5.260000228881836,-181996.007919311,18.199600791931157,-182014.207520103,457130.7051376867,34600,5.260526228904724,1,1,0
2020-01-02 09:38:00,2020-01-02 09:38:00,买入开仓,SHSE.600101,7.210000038146973,25800,多,25800,7.210000038146973,-186018.000984191,18.60180009841919,-186036.60278429,271094.1023533964,25800,7.210721038150788,1,1,0
2020-01-02 09:38:00,2020-01-02 09:38:00,买入开仓,SHSE.600188,10.600000381469728,17000,多,17000,10.600000381469728,-180200.006484985,18.02000064849853,-180218.026485633,90876.0758677625,17000,10.601060381507876,1,1,0
2020-01-07 09:36:00,2020-01-07 09:36:00,卖出平仓,SHSE.600115,5.619999885559082,30900,多,-30900,5.619999885559082,173657.99646377563,17.365799646377564,173640.63066412925,264516.7065318917,0,5.860586133527756,1,1,0
2020-01-07 09:38:00,2020-01-07 09:38:00,买入开仓,SHSE.600078,5.090000152587891,34800,多,34800,5.090000152587891,-177132.005310058,17.71320053100586,-177149.718510589,87366.98802130212,34800,5.09050915260315,1,1,0
2020-01-08 09:36:00,2020-01-08 09:36:00,卖出平仓,SHSE.600078,4.929999828338623,34800,多,-34800,4.929999828338623,171563.99402618408,17.15639940261841,171546.83762678146,258913.8256480836,0,5.09050915260315,1,1,0
2020-01-08 09:38:00,2020-01-08 09:38:00,买入开仓,SHSE.600094,6.039999961853027,29200,多,29200,6.039999961853027,-176367.998886108,17.63679988861084,-176385.635685997,82528.18996208659,29200,6.040603961849212,1,1,0
2020-01-09 09:36:00,2020-01-09 09:36:00,卖出平仓,SHSE.600101,7.25,25800,多,-25800,7.25,187050.0,18.705,187031.295,269559.4849620866,0,7.210721038150788,1,1,0
2020-01-09 09:38:00,2020-01-09 09:38:00,买入开仓,SHSE.600115,5.699999809265137,32000,多,32000,5.699999809265137,-182399.993896484,18.23999938964844,-182418.233895874,87141.25106621257,32000,5.700569809246064,1,1,0
2020-01-10 09:36:00,2020-01-10 09:36:00,卖出平仓,SHSE.600173,5.210000038146973,34500,多,-34500,5.210000038146973,179745.00131607056,17.974500131607055,179727.02681593894,266868.27788215154,0,5.210521038150787,1,1,0
2020-01-10 09:38:00,2020-01-10 09:38:00,买入开仓,SHSE.600052,5.239999771118164,35600,多,35600,5.239999771118164,-186543.991851806,18.654399185180665,-186562.646250991,80305.63163115972,35600,5.240523771095276,1,1,0
2020-01-13 09:36:00,2020-01-13 09:36:00,卖出平仓,SHSE.600052,5.21999979019165,35600,多,-35600,5.21999979019165,185831.99253082275,18.58319925308228,185813.40933156968,266119.04096272937,0,5.240523771095276,1,1,0
2020-01-13 09:38:00,2020-01-13 09:38:00,买入开仓,SHSE.600078,5.03000020980835,35700,多,35700,5.03000020980835,-179571.007490158,17.957100749015808,-179588.964590907,86530.07637182227,35700,5.03050320982933,1,1,0
2020-01-14 09:36:00,2020-01-14 09:36:00,卖出平仓,SHSE.600115,5.730000019073486,32000,多,-32000,5.730000019073486,183360.0006103516,18.33600006103516,183341.6646102905,269871.7409821128,0,5.700569809246064,1,1,0
2020-01-14 09:38:00,2020-01-14 09:38:00,买入开仓,SHSE.600075,5.880000114440918,31500,多,31500,5.880000114440918,-185220.003604888,18.52200036048889,-185238.525605249,84633.21537686343,31500,5.880588114452362,1,1,0
2020-01-16 09:36:00,2020-01-16 09:36:00,卖出平仓,SHSE.600078,4.860000133514404,35700,多,-35700,4.860000133514404,173502.00476646423,17.350200476646425,173484.65456598758,258117.86994285104,0,5.03050320982933,1,1,0
2020-01-16 09:36:00,2020-01-16 09:36:00,卖出平仓,SHSE.600075,5.579999923706055,31500,多,-31500,5.579999923706055,175769.99759674072,17.576999759674074,175752.42059698104,433870.2905398321,0,5.880588114452362,1,1,0
