trade_time,order_fill_time,btype,symbol,order_price,order_volume,side,volume,vwap,amount,fee,net_amount,cash_balance,posi_balance,posi_vwap,multiplier,margin_ratio,margin_change_amount
2022-01-01 08:00:00,,银证转入,,0.0,0,-,0,0.0,200000.0,0.0,200000.0,200000.0,0,0.0,1,1,0
2025-01-02 10:00:00,2025-01-02 10:00:00,买入开仓,SHSE.513100,1.6430000066757202,500,多,500,1.6431643066763877,-821.582153338193,0.0821582153338194,-821.664311553527,50.47935664752856,78800,1.5436414103360558,1,1,0
2025-01-03 10:00:00,2025-01-03 10:00:00,卖出平仓,SHSE.513100,1.6330000162124634,100,多,-100,1.632836716210842,163.2836716210842,0.0163283671621084,163.2673432539221,213.74669990145065,78700,1.5436414103360558,1,1,0
2025-01-06 10:00:00,2025-01-06 10:00:00,卖出平仓,SHSE.513100,1.6690000295639038,2100,多,-2100,1.6688331295609475,3504.549572077989,0.350454957207799,3504.199117120782,3717.945817022232,76600,1.5436414103360558,1,1,0
2025-01-06 10:00:00,2025-01-06 10:00:00,买入开仓,SHSE.512800,0.7275000214576721,1600,多,1600,0.7275727714598179,-1164.1164343357,0.1164116434335708,-1164.23284597914,2553.71297104309,177500,0.7269576627422162,1,1,0
2025-01-07 10:00:00,2025-01-07 10:00:00,卖出平仓,SHSE.512800,0.7319999933242798,200,多,-200,0.7319267933249474,146.38535866498947,0.0146385358664989,146.37072012912296,2700.083691172213,177300,0.7269576627422162,1,1,0
2025-01-08 10:00:00,2025-01-08 10:00:00,卖出平仓,SHSE.512800,0.737500011920929,1300,多,-1300,0.7374262619197369,958.654140495658,0.0958654140495658,958.5582750816084,3658.6419662538215,176000,0.7269576627422162,1,1,0
2025-01-09 10:00:00,2025-01-09 10:00:00,买入开仓,SHSE.512800,0.7325000166893005,900,多,900,0.7325732666909694,-659.315940021872,0.0659315940021872,-659.381871615874,2999.2600946379466,176900,0.7269866055073257,1,1,0
2025-01-10 10:00:00,2025-01-10 10:00:00,买入开仓,SHSE.512800,0.7279999852180481,200,多,200,0.7280727852165699,-145.614557043314,0.0145614557043314,-145.629118499018,2853.6309761389284,177100,0.7269879143576788,1,1,0
2025-01-13 10:00:00,2025-01-13 10:00:00,卖出平仓,SHSE.513100,1.5920000076293943,76600,多,-76600,1.5918408076286317,121935.00586435318,12.193500586435318,121922.81236376674,124776.44333990569,0,1.5436414103360558,1,1,0
2025-01-13 10:00:00,2025-01-13 10:00:00,卖出平仓,SHSE.512800,0.7179999947547913,400,多,-400,0.7179281947553158,287.1712779021263,0.0287171277902126,287.14256077433606,125063.58590068,176700,0.7269879143576788,1,1,0
2025-01-14 10:00:00,2025-01-14 10:00:00,卖出平仓,SHSE.512800,0.7294999957084656,4000,多,-4000,0.7294270457088947,2917.7081828355786,0.2917708182835579,2917.416412017295,127981.0023126973,172700,0.7269879143576788,1,1,0
2025-01-15 10:00:00,2025-01-15 10:00:00,卖出平仓,SHSE.512800,0.7354999780654907,172700,多,-172700,0.7354264280676842,127008.14412728908,12.700814412728906,126995.44331287632,254976.44562557363,0,0.7269879143576788,1,1,0
2025-01-15 10:00:00,2025-01-15 10:00:00,买入开仓,SHSE.518880,6.102000236511231,20800,多,20800,6.102610436534881,-126934.297079925,12.693429707992554,-126946.990509633,128029.45511594012,20800,6.103220697578534,1,1,0
2025-01-15 10:00:00,2025-01-15 10:00:00,买入开仓,SHSE.513030,1.5709999799728394,81100,多,81100,1.5711570799708363,-127420.839185634,12.742083918563486,-127433.581269553,595.8738463867048,81100,1.5713141956788337,1,1,0
2025-01-16 10:00:00,2025-01-16 10:00:00,卖出平仓,SHSE.513030,1.6119999885559082,2000,多,-2000,1.6118387885570526,3223.677577114105,0.3223677577114105,3223.355209356393,3819.2290557430974,79100,1.5713141956788337,1,1,0
2025-01-16 10:00:00,2025-01-16 10:00:00,买入开仓,SHSE.518880,6.122000217437744,200,多,200,6.122612417459488,-1224.52248349189,0.1224522483491897,-1224.64493574024,2594.584120002852,21000,6.103411211684464,1,1,0
2025-01-17 10:00:00,2025-01-17 10:00:00,买入开仓,SHSE.513030,1.6089999675750732,1200,多,1200,1.6091608675718307,-1930.99304108619,0.1930993041086197,-1931.1861403903,663.3979796125461,80300,1.5718821795589797,1,1,0
2025-01-20 10:00:00,2025-01-20 10:00:00,卖出平仓,SHSE.513030,1.7020000219345093,4300,多,-4300,1.7018298219323158,7317.868234308958,0.7317868234308958,7317.136447485526,7980.534427098072,76000,1.5718821795589797,1,1,0
2025-01-20 10:00:00,2025-01-20 10:00:00,买入开仓,SHSE.518880,6.126999855041504,700,多,700,6.127612555027008,-4289.3287885189,0.4289328788518906,-4289.75772139775,3690.776705700315,21700,6.104211666671498,1,1,0
2025-01-21 10:00:00,2025-01-21 10:00:00,买入开仓,SHSE.513030,1.72599995136261,1000,多,1000,1.7261725513577462,-1726.17255135774,0.1726172551357746,-1726.34516861288,1964.4315370874328,77000,1.5738881924038353,1,1,0
2025-01-21 10:00:00,2025-01-21 10:00:00,买入开仓,SHSE.518880,6.126999855041504,100,多,100,6.127612555027008,-612.7612555027,0.06127612555027,-612.822531628251,1351.6090054591818,21800,6.104321821027511,1,1,0
2025-01-22 10:00:00,2025-01-22 10:00:00,卖出平仓,SHSE.513030,1.815000057220459,3200,多,-3200,1.814818557214737,5807.419383087158,0.5807419383087159,5806.838641148849,7158.447646608031,73800,1.5738881924038353,1,1,0
2025-01-22 10:00:00,2025-01-22 10:00:00,买入开仓,SHSE.518880,6.181000232696533,400,多,400,6.181618332719803,-2472.64733308792,0.2472647333087921,-2472.89459782123,4685.5530487868,22200,6.105725689018963,1,1,0
2025-01-23 10:00:00,2025-01-23 10:00:00,买入开仓,SHSE.518880,6.186999797821045,100,多,100,6.187618497800827,-618.761849780082,0.0618761849780082,-618.82372596506,4066.72932282174,22300,6.1060956960621535,1,1,0
2025-01-24 10:00:00,2025-01-24 10:00:00,买入开仓,SHSE.513030,1.838000059127808,1200,多,1200,1.8381838591337205,-2205.82063096046,0.2205820630960464,-2206.04121302356,1860.688109798179,75000,1.578119864165688,1,1,0
2025-01-27 10:00:00,2025-01-27 10:00:00,买入开仓,SHSE.518880,6.202000141143799,100,多,100,6.202620341157913,-620.262034115791,0.0620262034115791,-620.324060319202,1240.364049478976,22400,6.106529378683269,1,1,0
2025-02-05 10:00:00,2025-02-05 10:00:00,卖出平仓,SHSE.518880,6.439000129699707,1900,多,-1900,6.438356229686737,12232.8768364048,1.2232876836404802,12231.65354872116,13472.017598200136,20500,6.106529378683269,1,1,0
2025-02-06 10:00:00,2025-02-06 10:00:00,买入开仓,SHSE.513030,1.64900004863739,6100,多,6100,1.649164948642254,-10059.9061867177,1.005990618671775,-10060.9121773364,3411.1054208637142,81100,1.583475980145043,1,1,0
2025-02-06 10:00:00,2025-02-06 10:00:00,买入开仓,SHSE.518880,6.401999950408936,500,多,500,6.402640150403976,-3201.32007520198,0.3201320075201988,-3201.6402072095,209.4652136542063,21000,6.11359487953412,1,1,0
2025-02-07 10:00:00,2025-02-07 10:00:00,卖出平仓,SHSE.513030,1.6670000553131104,600,多,-600,1.6668333553075791,1000.1000131845476,0.1000100013184547,1000.0000031832292,1209.4652168374355,80500,1.583475980145043,1,1,0
2025-02-10 10:00:00,2025-02-10 10:00:00,卖出平仓,SHSE.518880,6.51800012588501,300,多,-300,6.517348325872422,1955.2044977617263,0.1955204497761726,1955.0089773119505,3164.4741941493858,20700,6.11359487953412,1,1,0
2025-02-11 10:00:00,2025-02-11 10:00:00,买入开仓,SHSE.513030,1.6410000324249268,1100,多,1100,1.6411641324281692,-1805.28054567098,0.1805280545670986,-1805.46107372555,1359.0131204238326,81600,1.5842558514142346,1,1,0
2025-02-11 10:00:00,2025-02-11 10:00:00,卖出平仓,SHSE.518880,6.584000110626221,200,多,-200,6.583341710615158,1316.6683421230314,0.1316668342123031,1316.536675288819,2675.549795712652,20500,6.11359487953412,1,1,0
2025-02-12 10:00:00,2025-02-12 10:00:00,买入开仓,SHSE.513030,1.6390000581741333,1200,多,1200,1.6391639581799506,-1966.99674981594,0.1966996749815941,-1967.19344949092,708.3563462217294,82800,1.5850539966774453,1,1,0
2025-02-13 10:00:00,2025-02-13 10:00:00,卖出平仓,SHSE.518880,6.570000171661377,20500,多,-20500,6.569343171644211,134671.53501870632,13.467153501870632,134658.06786520444,135366.42421142617,0,6.11359487953412,1,1,0
2025-02-13 10:00:00,2025-02-13 10:00:00,卖出平仓,SHSE.513030,1.6369999647140503,100,多,-100,1.636836264717579,163.6836264717579,0.0163683626471757,163.66725810911072,135530.09146953528,82700,1.5850539966774453,1,1,0
2025-02-14 10:00:00,2025-02-14 10:00:00,卖出平仓,SHSE.513030,1.6519999504089355,82700,多,-82700,1.6518347504138946,136606.73385922908,13.660673385922909,136593.07318584315,272123.16465537844,0,1.5850539966774453,1,1,0
2025-02-14 10:00:00,2025-02-14 10:00:00,买入开仓,SHSE.512480,1.062000036239624,128100,多,128100,1.062106236243248,-136055.80886276,13.605580886276009,-136069.414443646,136053.75021173208,128100,1.0622124468668723,1,1,0
2025-02-14 10:00:00,2025-02-14 10:00:00,买入开仓,SHSE.518880,6.605000019073486,20500,多,20500,6.605660519075394,-135416.040641045,13.541604064104558,-135429.582245109,624.1679666223936,20500,6.606321085127302,1,1,0
2025-02-17 10:00:00,2025-02-17 10:00:00,卖出平仓,SHSE.512480,1.0759999752044678,1700,多,-1700,1.0758923752069474,1829.0170378518103,0.182901703785181,1828.8341361480252,2453.002102770419,126400,1.0622124468668723,1,1,0
2025-02-18 10:00:00,2025-02-18 10:00:00,买入开仓,SHSE.518880,6.554999828338623,200,多,200,6.555655328321457,-1311.13106566429,0.1311131065664291,-1311.26217877085,1141.7399239995611,20700,6.605837894873456,1,1,0
2025-02-19 10:00:00,2025-02-19 10:00:00,卖出平仓,SHSE.512480,1.10099995136261,3800,多,-3800,1.1008898513674736,4183.3814351964,0.41833814351964,4182.963097052881,5324.703021052442,122600,1.0622124468668723,1,1,0
2025-02-19 10:00:00,2025-02-19 10:00:00,买入开仓,SHSE.518880,6.5980000495910645,200,多,200,6.598659849596023,-1319.7319699192,0.1319731969919204,-1319.86394311619,4004.839077936245,20900,6.6057755199519965,1,1,0
2025-02-20 10:00:00,2025-02-20 10:00:00,卖出平仓,SHSE.518880,6.61899995803833,20900,多,-20900,6.618338058042526,138323.26541308878,13.83232654130888,138309.43308654748,142314.27216448373,0,6.6057755199519965,1,1,0
2025-02-20 10:00:00,2025-02-20 10:00:00,买入开仓,SHSE.512290,0.953000009059906,145400,多,145400,0.953095309060812,-138580.057937442,13.858005793744208,-138593.915943235,3720.35622124793,145400,0.953190618591718,1,1,0
2025-02-21 10:00:00,2025-02-21 10:00:00,卖出平仓,SHSE.512290,0.9710000157356262,2900,多,-2900,0.9709029157340526,2815.6184556287526,0.2815618455628753,2815.3368937831897,6535.693115031119,142500,0.953190618591718,1,1,0
2025-02-21 10:00:00,2025-02-21 10:00:00,卖出平仓,SHSE.512480,1.1519999504089355,1400,多,-1400,1.1518847504138947,1612.6386505794526,0.1612638650579452,1612.4773867143947,8148.170501745514,121200,1.0622124468668723,1,1,0
2025-02-24 10:00:00,2025-02-24 10:00:00,买入开仓,SHSE.512480,1.156000018119812,2500,多,2500,1.156115618121624,-2890.28904530405,0.289028904530406,-2890.57807420859,5257.592427536924,123700,1.064112583948856,1,1,0
2025-02-25 10:00:00,2025-02-25 10:00:00,卖出平仓,SHSE.512480,1.1510000228881836,100,多,-100,1.1508849228858948,115.08849228858948,0.0115088492288589,115.07698343936062,5372.669410976285,123600,1.064112583948856,1,1,0
2025-02-26 10:00:00,2025-02-26 10:00:00,卖出平仓,SHSE.512480,1.1710000038146973,3000,多,-3000,1.1708829038143158,3512.6487114429474,0.3512648711442948,3512.297446571803,8884.966857548088,120600,1.064112583948856,1,1,0
2025-02-26 10:00:00,2025-02-26 10:00:00,买入开仓,SHSE.512290,0.9570000171661376,6300,多,6300,0.9570957171678544,-6029.70301815748,0.6029703018157483,-6030.30598845929,2854.6608690887897,148800,0.9533600076463652,1,1,0
2025-02-27 10:00:00,2025-02-27 10:00:00,买入开仓,SHSE.512480,1.1640000343322754,2400,多,2400,1.1641164343357089,-2793.8794424057,0.2793879442405701,-2794.15883034994,60.502038738848114,123000,1.066066150037252,1,1,0
2025-03-03 10:00:00,2025-03-03 10:00:00,卖出平仓,SHSE.512290,0.9319999814033508,1500,多,-1500,0.9319067814052104,1397.860172107816,0.1397860172107815,1397.7203860906052,1458.2224248294533,147300,0.9533600076463652,1,1,0
2025-03-04 10:00:00,2025-03-04 10:00:00,卖出平仓,SHSE.512480,1.1230000257492063,1400,多,-1400,1.1228877257466316,1572.0428160452843,0.1572042816045284,1571.88561176368,3030.108036593133,121600,1.066066150037252,1,1,0
2025-03-04 10:00:00,2025-03-04 10:00:00,买入开仓,SHSE.512290,0.9359999895095824,500,多,500,0.9360935895085336,-468.046794754266,0.0468046794754266,-468.093599433742,2562.0144371593906,147800,0.9533019128940684,1,1,0
2025-03-05 10:00:00,2025-03-05 10:00:00,买入开仓,SHSE.512480,1.128000020980835,1300,多,1300,1.128112820982933,-1466.54666727781,0.1466546667277813,-1466.69332194454,1095.32111521485,122900,1.0667236547312806,1,1,0
2025-03-06 10:00:00,2025-03-06 10:00:00,卖出平仓,SHSE.512480,1.1579999923706057,3300,多,-3300,1.1578841923713683,3821.017834825516,0.3821017834825516,3820.6357330420337,4915.956848256884,119600,1.0667236547312806,1,1,0
2025-03-06 10:00:00,2025-03-06 10:00:00,买入开仓,SHSE.512290,0.9480000138282776,200,多,200,0.9480948138296604,-189.618962765932,0.0189618962765932,-189.637924662208,4726.318923594676,148000,0.953295004394632,1,1,0
2025-03-07 10:00:00,2025-03-07 10:00:00,买入开仓,SHSE.512290,0.9390000104904176,2900,多,2900,0.9390939104914664,-2723.37234042525,0.2723372340425253,-2723.64467765929,2002.6742459353804,150900,0.9530238921674276,1,1,0
2025-03-10 10:00:00,2025-03-10 10:00:00,卖出平仓,SHSE.512290,0.9369999766349792,1300,多,-1300,0.9369062766373156,1217.9781596285104,0.121797815962851,1217.8563618125474,3220.530607747928,149600,0.9530238921674276,1,1,0
2025-03-11 10:00:00,2025-03-11 10:00:00,卖出平仓,SHSE.512290,0.9350000023841858,149600,多,-149600,0.9349065023839472,139862.01275663852,13.986201275663852,139848.02655536286,143068.5571631108,0,0.9530238921674276,1,1,0
2025-03-11 10:00:00,2025-03-11 10:00:00,买入开仓,SHSE.512480,1.131999969482422,3800,多,3800,1.13211316947937,-4302.0300440216,0.4302030044021606,-4302.460247026,138766.0969160848,123400,1.0687407565063791,1,1,0
2025-03-13 10:00:00,2025-03-13 10:00:00,买入开仓,SHSE.512480,1.0950000286102295,3500,多,3500,1.0951095286130903,-3832.88335014581,0.3832883350145817,-3833.26663848083,134932.83027760396,126900,1.069471048001324,1,1,0
2025-03-14 10:00:00,2025-03-14 10:00:00,卖出平仓,SHSE.512480,1.1169999837875366,4300,多,-4300,1.1168882837891578,4802.619620293379,0.4802619620293379,4802.139358331349,139734.96963593533,122600,1.069471048001324,1,1,0
2025-03-17 10:00:00,2025-03-17 10:00:00,买入开仓,SHSE.513030,1.7580000162124634,78600,多,78600,1.7581758162140846,-138192.619154427,13.819261915442706,-138206.438416342,1528.5312195928418,78600,1.758351633795706,1,1,0
2025-03-18 10:00:00,2025-03-18 10:00:00,卖出平仓,SHSE.513030,1.784000039100647,1300,多,-1300,1.783821639096737,2318.9681308257577,0.2318968130825758,2318.736234012675,3847.267453605517,77300,1.758351633795706,1,1,0
2025-03-18 10:00:00,2025-03-18 10:00:00,买入开仓,SHSE.512480,1.11899995803833,1500,多,1500,1.119111858034134,-1678.6677870512,0.1678667787051201,-1678.8356538299,2168.4317997756107,124100,1.070072410465691,1,1,0
2025-03-19 10:00:00,2025-03-19 10:00:00,卖出平仓,SHSE.512480,1.1050000190734863,124100,多,-124100,1.104889519071579,137116.78931678296,13.711678931678296,137103.0776378513,139271.5094376269,0,1.070072410465691,1,1,0
2025-03-19 10:00:00,2025-03-19 10:00:00,卖出平仓,SHSE.513030,1.838000059127808,1900,多,-1900,1.837816259121895,3491.8508923316003,0.34918508923316,3491.501707242367,142763.01114486926,75400,1.758351633795706,1,1,0
2025-03-19 10:00:00,2025-03-19 10:00:00,买入开仓,SHSE.510180,3.4545371532440186,40700,多,40700,3.454882606959343,-140613.722103245,14.061372210324528,-140627.783475455,2135.227669413667,40700,3.45522809522004,1,1,0
2025-03-20 10:00:00,2025-03-20 10:00:00,卖出平仓,SHSE.510180,3.428051233291626,40700,多,-40700,3.427708428168297,139507.73302644968,13.950773302644969,139493.78225314704,141629.0099225607,0,3.45522809522004,1,1,0
2025-03-20 10:00:00,2025-03-20 10:00:00,买入开仓,SHSE.513030,1.8270000219345093,1200,多,1200,1.8271827219367027,-2192.61926632404,0.2192619266324043,-2192.83852825067,139436.17139431005,76600,1.7594327900319435,1,1,0
2025-03-21 10:00:00,2025-03-21 10:00:00,买入开仓,SHSE.513030,1.7730000019073486,2100,多,2100,1.7731773019075394,-3723.67233400583,0.3723672334005833,-3724.04470123923,135712.1266930708,78700,1.759804274684703,1,1,0
2025-03-24 10:00:00,2025-03-24 10:00:00,卖出平仓,SHSE.513030,1.8029999732971191,2400,多,-2400,1.8028196732997892,4326.767215919494,0.4326767215919495,4326.334539197903,140038.46123226872,76300,1.759804274684703,1,1,0
2025-03-24 10:00:00,2025-03-24 10:00:00,买入开仓,SHSE.518880,6.78000020980835,20400,多,20400,6.780678209829331,-138325.835480518,13.832583548051836,-138339.668064066,1698.7931682023043,20400,6.781356277650314,1,1,0
2025-03-26 10:00:00,2025-03-26 10:00:00,买入开仓,SHSE.513030,1.7949999570846558,400,多,400,1.7951794570803643,-718.071782832145,0.0718071782832145,-718.143590010428,980.6495781918755,76700,1.75998969685076,1,1,0
2025-03-26 10:00:00,2025-03-26 10:00:00,卖出平仓,SHSE.518880,6.795000076293945,100,多,-100,6.794320576286316,679.4320576286317,0.0679432057628631,679.3641144228689,1660.0136926147443,20300,6.781356277650314,1,1,0
2025-03-28 10:00:00,2025-03-28 10:00:00,卖出平仓,SHSE.518880,6.938000202178955,500,多,-500,6.937306402158737,3468.6532010793685,0.3468653201079368,3468.3063357592605,5128.320028374005,19800,6.781356277650314,1,1,0
2025-03-28 10:00:00,2025-03-28 10:00:00,买入开仓,SHSE.513030,1.75,2600,多,2600,1.750175,-4550.455,0.4550455,-4550.9100455,577.4099828740054,79300,1.7596736417900791,1,1,0
2025-03-31 10:00:00,2025-03-31 10:00:00,卖出平仓,SHSE.518880,7.01200008392334,100,多,-100,7.011298883914948,701.1298883914948,0.0701129888391494,701.0597754026556,1278.4697582766612,19700,6.781356277650314,1,1,0
2025-04-01 10:00:00,2025-04-01 10:00:00,卖出平仓,SHSE.513030,1.718999981880188,79300,多,-79300,1.718828081882,136303.06689324262,13.630306689324264,136289.4365865533,137567.90634482994,0,1.7596736417900791,1,1,0
2025-04-01 10:00:00,2025-04-01 10:00:00,卖出平仓,SHSE.518880,7.056000232696533,200,多,-200,7.055294632673264,1411.0589265346528,0.1411058926534653,1410.9178206419992,138978.82416547195,19500,6.781356277650314,1,1,0
2025-04-01 10:00:00,2025-04-01 10:00:00,买入开仓,SHSE.512800,0.7574999928474426,182500,多,182500,0.7575757428467274,-138257.573069527,13.825757306952775,-138271.398826834,707.4253386372584,182500,0.757651500421012,1,1,0
2025-04-02 10:00:00,2025-04-02 10:00:00,买入开仓,SHSE.518880,7.02899980545044,100,多,100,7.029702705430984,-702.970270543098,0.0702970270543098,-703.040567570152,4.384771067105703,19600,6.782626937844454,1,1,0
2025-04-02 10:00:00,2025-04-02 10:00:00,卖出平仓,SHSE.512800,0.7639999985694885,1900,多,-1900,0.7639235985696315,1451.4548372823,0.14514548372823,1451.309691798572,1455.6944628656777,180600,0.757651500421012,1,1,0
2025-04-03 10:00:00,2025-04-03 10:00:00,卖出平仓,SHSE.518880,7.093999862670898,100,多,-100,7.093290462684632,709.3290462684631,0.0709329046268463,709.2581133638363,2164.952576229514,19500,6.782626937844454,1,1,0
