trade_time,order_fill_time,btype,symbol,order_price,order_volume,side,volume,vwap,amount,fee,net_amount,cash_balance,posi_balance,posi_vwap,multiplier,margin_ratio,margin_change_amount
2020-01-01 08:00:00,,银证转入,,0.0,0,-,0,0.0,1000000.0,0.0,1000000.0,1000000.0,0,0.0,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.512890,0.6110000014305115,818300,多,818300,0.6110611014306545,-500031.299300704,50.00312993007046,-500081.302430634,499918.6975693654,818300,0.6111222075407975,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.603286,15.69543743133545,1500,多,1500,15.697006975078583,-23545.5104626178,2.354551046261788,-23547.8650136641,476370.83255570126,1500,15.698576675776092,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.603580,12.102118492126465,2000,多,2000,12.103328703975675,-24206.6574079513,2.4206657407951355,-24209.0780736921,452161.7544820091,2000,12.104539036846075,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.603917,10.102816581726074,2400,多,2400,10.103826863384247,-24249.1844721221,2.42491844721222,-24251.6093905694,427910.1450914397,2400,10.104837246070586,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.603269,4.161955833435059,6000,多,6000,4.162372029018402,-24974.2321741104,2.4974232174110416,-24976.7295973278,402933.4154941119,6000,4.162788266221304,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.600573,6.409257888793945,3900,多,3900,6.409898814582824,-24998.605376873,2.4998605376873018,-25001.1052374107,377932.3102567012,3900,6.410539804464283,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.600561,5.9288763999938965,4200,多,4200,5.929469287633896,-24903.7710080623,2.4903771008062363,-24906.2613851631,353026.048871538,4200,5.93006223456266,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SZSE.002899,13.727285385131836,1800,多,1800,13.728658113670347,-24711.5846046066,2.471158460460663,-24714.055763067,328311.9931084709,1800,13.730030979481716,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SZSE.300517,8.4685640335083,2900,多,2900,8.469410889911652,-24561.2915807437,2.456129158074379,-24563.7477099018,303748.24539856904,2900,8.470257831000643,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.603088,2.7193491458892822,9100,多,9100,2.719621080803871,-24748.5518353152,2.474855183531523,-24751.0266904987,278997.2187080703,9100,2.719893042911952,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.600444,10.08002471923828,2400,多,2400,10.081032721710203,-24194.4785321044,2.4194478532104493,-24196.8979799577,254800.3207281126,2400,10.082040824982377,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SZSE.000929,7.119999885559082,3500,多,3500,7.120711885547638,-24922.4915994167,2.4922491599416734,-24924.9838485766,229875.33687953596,3500,7.1214239567361926,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.603958,7.490624904632568,3300,多,3300,7.491373967123032,-24721.534091506,2.472153409150601,-24724.0062449151,205151.3306346208,3300,7.492123104519744,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.600137,14.612031936645508,1700,多,1700,14.613493139839171,-24842.9383377265,2.4842938337726594,-24845.4226315603,180305.9080030604,1700,14.614954489153154,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SHSE.603725,5.233872413635254,4700,多,4700,5.234395800876618,-24601.6602641201,2.4601660264120104,-24604.1204301465,155701.7875729139,4700,5.234919240456706,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SZSE.300321,15.750784873962402,1500,多,1500,15.7523599524498,-23628.5399286746,2.36285399286747,-23630.9027826675,132070.88479024632,1500,15.753935188445045,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SZSE.300665,7.63511323928833,3200,多,3200,7.635876750612259,-24434.8056019592,2.443480560195923,-24437.2490825194,107633.63570772688,3200,7.636640338287321,1,1,0
2020-01-06 09:40:00,2020-01-06 09:40:00,买入开仓,SZSE.002136,7.346160411834717,3400,多,3400,7.3468950278759,-24979.443094778,2.497944309477806,-24981.9410390875,82651.69466863935,3400,7.347629717378687,1,1,0
