trade_time,order_fill_time,btype,symbol,order_price,order_volume,side,volume,vwap,amount,fee,net_amount,cash_balance,posi_balance,posi_vwap,multiplier,margin_ratio,margin_change_amount
2022-01-01 08:00:00,,银证转入,,0.0,0,-,0,0.0,1000000.0,0.0,1000000.0,1000000.0,0,0.0,1,1,0
2025-01-03 09:35:00,2025-01-03 09:35:00,卖出平仓,SHSE.515290,1.2869999408721924,2500,多,-2500,1.2868712408781051,3217.178102195263,0.3217178102195263,3216.8563843850434,4901.339522248963,491400,1.2959734292723173,1,1,0
2025-01-06 09:35:00,2025-01-06 09:35:00,卖出平仓,SHSE.515290,1.2970000505447388,6300,多,-6300,1.2968703505396844,8170.283208400011,0.8170283208400011,8169.466180079171,13070.805702328133,485100,1.2959734292723173,1,1,0
2025-01-06 09:35:00,2025-01-06 09:35:00,买入开仓,SHSE.512800,0.7275000214576721,6800,多,6800,0.7275727714598179,-4947.49484592676,0.4947494845926762,-4947.98959541135,8122.816106916778,868200,0.7232996458494393,1,1,0
2025-01-07 09:35:00,2025-01-07 09:35:00,买入开仓,SHSE.515290,1.3049999475479126,1000,多,1000,1.3051304475426673,-1305.13044754266,0.1305130447542667,-1305.26096058742,6817.555146329357,486100,1.2959925354877362,1,1,0
2025-01-07 09:35:00,2025-01-07 09:35:00,买入开仓,SHSE.512800,0.7319999933242798,1200,多,1200,0.7320731933236122,-878.487831988334,0.0878487831988334,-878.575680771533,5938.979465557824,869400,0.7233118566911142,1,1,0
2025-01-08 09:35:00,2025-01-08 09:35:00,卖出平仓,SHSE.515290,1.315000057220459,700,多,-700,1.314868557214737,920.4079900503158,0.0920407990050315,920.3159492513108,6859.295414809134,485400,1.2959925354877362,1,1,0
2025-01-08 09:35:00,2025-01-08 09:35:00,卖出平仓,SHSE.512800,0.737500011920929,600,多,-600,0.7374262619197369,442.4557571518422,0.0442455757151842,442.411511576127,7301.706926385261,868800,0.7233118566911142,1,1,0
2025-01-09 09:35:00,2025-01-09 09:35:00,买入开仓,SHSE.512800,0.7325000166893005,9200,多,9200,0.7325732666909694,-6739.67405355691,0.6739674053556919,-6740.34802096227,561.358905422986,878000,0.7234096686949912,1,1,0
2025-01-10 09:35:00,2025-01-10 09:35:00,买入开仓,SHSE.512800,0.7279999852180481,100,多,100,0.7280727852165699,-72.807278521657,0.0072807278521657,-72.8145592495091,488.54434617347687,878100,0.7234102080326293,1,1,0
2025-01-13 09:35:00,2025-01-13 09:35:00,卖出平仓,SHSE.512800,0.7179999947547913,878100,多,-878100,0.7179281947553158,630412.7478146428,63.041274781464274,630349.7065398614,630838.2508860349,0,0.7234102080326293,1,1,0
2025-01-13 09:35:00,2025-01-13 09:35:00,买入开仓,SHSE.518880,6.119999885559082,103000,多,103000,6.120611885547638,-630423.024211406,63.04230242114068,-630486.066513827,352.18437220703345,103000,6.121223946736193,1,1,0
2025-01-14 09:35:00,2025-01-14 09:35:00,卖出平仓,SHSE.515290,1.2999999523162842,485400,多,-485400,1.2998699523210526,630956.874856639,63.0956874856639,630893.7791691533,631245.9635413603,0,1.2959925354877362,1,1,0
2025-01-14 09:35:00,2025-01-14 09:35:00,买入开仓,SHSE.518880,6.067999839782715,900,多,900,6.068606639766693,-5461.74597579002,0.5461745975790023,-5462.2921503876,625783.6713909727,103900,6.120773423139707,1,1,0
2025-01-15 09:35:00,2025-01-15 09:35:00,卖出平仓,SHSE.518880,6.102000236511231,1000,多,-1000,6.10139003648758,6101.39003648758,0.6101390036487581,6100.779897483932,631884.4512884566,102900,6.120773423139707,1,1,0
2025-01-15 09:35:00,2025-01-15 09:35:00,买入开仓,SHSE.511010,138.6041259765625,4500,多,4500,138.61798638916017,-623780.93875122,62.37809387512208,-623843.316845095,8041.13444336073,4500,138.63184818779908,1,1,0
2025-01-16 09:35:00,2025-01-16 09:35:00,卖出平仓,SHSE.518880,6.122000217437744,100,多,-100,6.121388017416001,612.1388017416001,0.06121388017416,612.077587861426,8653.212031222156,102800,6.120773423139707,1,1,0
2025-01-17 09:35:00,2025-01-17 09:35:00,卖出平仓,SHSE.511010,138.5167999267578,4500,多,-4500,138.50294824676513,623263.2671104431,62.32632671104431,623200.9407837321,631854.1528149543,0,138.63184818779908,1,1,0
2025-01-17 09:35:00,2025-01-17 09:35:00,卖出平仓,SHSE.518880,6.138999938964844,100,多,-100,6.138386038970947,613.8386038970948,0.0613838603897094,613.7772200367051,632467.930034991,102700,6.120773423139707,1,1,0
2025-01-17 09:35:00,2025-01-17 09:35:00,买入开仓,SHSE.512400,1.0267932415008545,614900,多,614900,1.0268959208250046,-631438.301715295,63.14383017152953,-631501.445545466,966.4844895241548,614900,1.0269986104170872,1,1,0
2025-01-21 09:35:00,2025-01-21 09:35:00,卖出平仓,SHSE.518880,6.126999855041504,200,多,-200,6.126387155055999,1225.2774310112,0.12252774310112,1225.154903268099,2191.6393927922536,102500,6.120773423139707,1,1,0
2025-01-22 09:35:00,2025-01-22 09:35:00,卖出平仓,SHSE.518880,6.181000232696533,1200,多,-1200,6.180382132673263,7416.458559207916,0.7416458559207916,7415.716913351995,9607.356306144247,101300,6.120773423139707,1,1,0
2025-01-22 09:35:00,2025-01-22 09:35:00,买入开仓,SHSE.512400,1.010950803756714,6900,多,6900,1.0110518988370896,-6976.25810197591,0.6976258101975918,-6976.95572778611,2630.4005783581315,621800,1.026822774643379,1,1,0
2025-01-23 09:35:00,2025-01-23 09:35:00,买入开仓,SHSE.518880,6.186999797821045,300,多,300,6.187618497800827,-1856.28554934024,0.1856285549340248,-1856.47117789518,773.9294004629494,101600,6.120972627381374,1,1,0
2025-01-24 09:35:00,2025-01-24 09:35:00,卖出平仓,SHSE.518880,6.2179999351501465,800,多,-800,6.217378135156632,4973.902508125306,0.4973902508125306,4973.405117874493,5747.334518337442,100800,6.120972627381374,1,1,0
2025-01-24 09:35:00,2025-01-24 09:35:00,卖出平仓,SHSE.512400,1.0139212608337402,2000,多,-2000,1.013819868707657,2027.639737415314,0.2027639737415314,2027.4369734415725,7774.7714917790145,619800,1.026822774643379,1,1,0
2025-01-27 09:35:00,2025-01-27 09:35:00,买入开仓,SHSE.518880,6.202000141143799,1000,多,1000,6.202620341157913,-6202.62034115791,0.6202620341157913,-6203.24060319202,1571.5308885869863,101800,6.121780760739042,1,1,0
2025-02-05 09:35:00,2025-02-05 09:35:00,卖出平仓,SHSE.518880,6.439000129699707,4000,多,-4000,6.438356229686737,25753.424918746947,2.5753424918746948,25750.849576255077,27322.38046484206,97800,6.121780760739042,1,1,0
2025-02-05 09:35:00,2025-02-05 09:35:00,买入开仓,SHSE.512400,1.0218424797058103,7900,多,7900,1.021944663953781,-8073.36284523487,0.807336284523487,-8074.17018151939,19248.210283322667,627700,1.0267626667285097,1,1,0
2025-02-06 09:35:00,2025-02-06 09:35:00,买入开仓,SHSE.518880,6.401999950408936,2900,多,2900,6.402640150403976,-18567.6564361715,1.8567656436171531,-18569.5132018151,678.6970815075183,100700,6.12988750349646,1,1,0
2025-02-06 09:35:00,2025-02-06 09:35:00,卖出平仓,SHSE.512400,1.0347145795822144,5900,多,-5900,1.0346111081242562,6104.205537933111,0.6104205537933112,6103.595117379318,6782.292198886837,621800,1.0267626667285097,1,1,0
2025-02-07 09:35:00,2025-02-07 09:35:00,卖出平仓,SHSE.512400,1.0475865602493286,621800,多,-621800,1.0474818015933036,651324.1842307162,65.13241842307163,651259.0518122931,658041.34401118,0,1.0267626667285097,1,1,0
2025-02-07 09:35:00,2025-02-07 09:35:00,买入开仓,SHSE.512480,1.062000036239624,613300,多,613300,1.062106236243248,-651389.754687984,65.1389754687984,-651454.893663452,6586.450347727165,613300,1.0622124468668723,1,1,0
2025-02-07 09:35:00,2025-02-07 09:35:00,买入开仓,SHSE.518880,6.420000076293945,700,多,700,6.420642076301575,-4494.4494534111,0.4494449453411103,-4494.89889835644,2091.5514493707205,101400,6.13189911736144,1,1,0
2025-02-10 09:35:00,2025-02-10 09:35:00,卖出平仓,SHSE.512480,1.0740000009536743,6000,多,-6000,1.073892600953579,6443.355605721474,0.6443355605721474,6442.711270160901,8534.262719531622,607300,1.0622124468668723,1,1,0
