trade_date,portfolio_return,benchmark_return,excess_return,selected_strategy,portfolio_nav,days_held
2016-05-03,0.031155350109833613,0.017991506504595467,0.013163843605238146,ETF_长持_电气设备,1.0617761508377574,2
2016-05-04,0.0023987252391031166,-0.0012690989938601849,0.0036678242329633015,ETF_长持_电气设备,1.0643230600890496,3
2016-05-05,0.007472322048381441,0.0013891738969036282,0.006083148151477813,ETF_长持_电气设备,1.0722760247575538,4
2016-05-06,-0.04345853409133227,-0.026001114713530837,-0.01745741937780143,ETF_长持_电气设备,1.0256764805803094,5
2016-05-09,-0.037188853963129764,-0.020681044932164827,-0.016507809030964937,ETF_长持_电气设备,0.9875327477305913,6
2016-05-10,-0.0036305414010396886,0.00114071712974817,-0.0047712585307878586,ETF_长持_电气设备,0.9839474692050729,7
2016-05-11,-0.01060844506024683,0.004462593158855999,-0.015071038219102828,ETF_长持_电气设备,0.973509316535842,8
2016-05-12,0.0013873582572989651,0.0023772478122709995,-0.0009898895549720343,ETF_长持_电气设备,0.9748599227246956,9
2016-05-13,-0.00419168924517932,-0.0049195550281715406,0.0007278657829922208,ETF_长持_电气设备,0.9707736128710541,10
2016-05-16,0.02036599322317878,0.006625635773580996,0.013740357449597784,ETF_长持_电气设备,0.9905443816920267,11
2016-05-17,-0.003559025391501991,-0.0029992487017046487,-0.0005597766897973422,ETF_长持_电气设备,0.9870190090861751,12
2016-05-18,-0.03415220897789839,-0.005829214145355643,-0.028322994832542747,ETF_长持_电气设备,0.9533101296227059,13
2016-05-19,0.006329692427220035,-0.0018042814233133475,0.008133973850533383,ETF_长持_电气设备,0.9593442895309708,14
2016-05-20,0.012106693309717809,0.005132440481146805,0.006974252828571004,ETF_长持_电气设备,0.9709587766227514,15
2016-05-23,0.01823634330841739,0.002925133672293523,0.015311209636123868,ETF_长持_电气设备,0.9886655142115649,16
2016-05-24,-0.012023061951452307,-0.007666081728803009,-0.004356980222649298,ETF_长持_电气设备,0.9767787274849348,17
2016-05-25,-0.002020175738562835,-0.001413292450119119,-0.0006068832884437159,ETF_长持_电气设备,0.9748054627977254,18
2016-05-26,0.00378595305269247,0.0016295625635229793,0.0021563904891694907,ETF_长持_电气设备,0.9784960305153857,19
2016-05-27,-0.0053022348047745416,-0.0005586429733904774,-0.004743591831384064,ETF_长持_电气设备,0.9733078148060533,0
2016-05-30,-0.004881005669949423,0.00137475949790411,-0.006255765167853533,ETF_长持_电气设备,0.9685570938433788,1
2016-05-31,0.04147931844293695,0.03353767287054743,0.007941645572389522,ETF_长持_电气设备,1.008732181969074,2
2016-06-01,0.008350219733153086,-0.0028435494417867746,0.01119376917493986,ETF_长持_电气设备,1.0171553173404186,3
2016-06-02,0.010308505587938166,0.0020732803530527644,0.008235225234885402,ETF_长持_电气设备,1.0276406686130233,4
2016-06-03,0.007965164549806447,0.007017714030284505,0.0009474505195219418,ETF_长持_电气设备,1.0358259956365992,5
2016-06-06,0.002974067602642183,-0.0033038960745774837,0.006277963677219667,ETF_长持_电气设备,1.0389066121721966,6
2016-06-07,0.010115394830647162,-0.0005457110811688537,0.010661105911816016,ETF_长持_电气设备,1.0494155627464883,7
2016-06-08,-0.00148248095003356,-0.004112993246321195,0.002630512296287635,ETF_长持_电气设备,1.047859824166048,8
2016-06-09,0.0,0.0,0.0,ETF_长持_电气设备,1.047859824166048,9
2016-06-10,0.0,0.0,0.0,ETF_长持_电气设备,1.047859824166048,10
2016-06-13,-0.04917814104651874,-0.030861415839208317,-0.018316725207310425,ETF_长持_电气设备,0.9963280259362297,11
2016-06-14,0.005886950865551244,0.00314449666773875,0.002742454197812494,ETF_长持_电气设备,1.0021933600708879,12
2016-06-15,0.0406414380732949,0.013129069552195727,0.027512368521099173,ETF_长持_电气设备,1.0429239394516763,13
2016-06-16,0.011649948042589342,-0.0069611158270708184,0.01861106386966016,ETF_长持_电气设备,1.055073949158661,14
2016-06-17,0.0003957316045022363,0.005067543769057714,-0.004671812164555478,ETF_长持_电气设备,1.05549147526543,15
2016-06-20,0.0055036530497116765,0.0007449948192446154,0.004758658230467061,ETF_长持_电气设备,1.0613005341422193,16
2016-06-21,-0.012170048851243176,-0.0020422630776928408,-0.010127785773550335,ETF_长持_电气设备,1.048384454795858,17
2016-06-22,0.017275681927978015,0.00889915470649738,0.008376527221480634,ETF_长持_电气设备,1.066496011175148,18
2016-06-23,-0.0038281242021194206,-0.0053109465844997095,0.0014828223823802889,ETF_长持_电气设备,1.0624133319833047,19
2016-06-24,-0.014154980789898852,-0.012883323247736667,-0.0012716575421621856,ETF_长持_银行,1.0473748916781485,0
2016-06-27,0.0033814769481845808,0.014100327854745354,-0.010718850906560773,ETF_长持_银行,1.0509165657304655,1
2016-06-28,-0.00034481524733998015,0.005081485303701561,-0.005426300551041541,ETF_长持_银行,1.0505541936749194,2
2016-06-29,0.010758041684970854,0.004778884640814329,0.0059791570441565245,ETF_长持_银行,1.0618560994827952,3
2016-06-30,-0.004014667864306154,0.0008032011780960691,-0.004817869042402223,ETF_长持_银行,1.0575930999236842,4
2016-07-01,0.0064519465742620685,8.855643498995036e-05,0.006363390139272118,ETF_长持_银行,1.0644166341017,5
2016-07-04,0.0,0.016009097456493038,-0.016009097456493038,ETF_长持_银行,1.0644166341017,6
2016-07-05,0.007399794450154262,0.0008383009909020966,0.006561493459252166,ETF_长持_银行,1.0722930984033776,7
2016-07-06,-0.003242322995307134,0.0029372235499056654,-0.0061795465452127996,ETF_长持_银行,1.068816377832715,8
2016-07-07,-0.00012154282625442825,-0.0021292254873509497,0.0020076826610965215,ETF_长持_银行,1.0686864708694064,9
2016-07-08,-0.011157708191382953,-0.0055059352560232755,-0.005651772935359678,ETF_长持_银行,1.0567623790793668,10
2016-07-11,0.0004464271272415221,0.003461287423247583,-0.003014860296006061,ETF_长持_银行,1.0572341464724362,11
2016-07-12,0.013803963667993413,0.02180621551986306,-0.008002251851869646,ETF_长持_银行,1.0718281682189037,12
2016-07-13,-0.0025037636191984625,0.0029591385728806596,-0.005462902192079122,ETF_长持_银行,1.069144563845285,13
2016-07-14,-0.0012022651186436306,-0.0018594716004581846,0.000657206481814554,ETF_长持_银行,1.0678591686293863,14
2016-07-15,0.00287162216239234,-0.00014837810855872213,0.003020000270951062,ETF_长持_银行,1.0709256566843364,15
2016-07-18,0.011319526022779414,-0.004351066110853008,0.01567059213363242,ETF_长持_银行,1.083048027523637,16
2016-07-19,-0.0075881443136264215,-0.004226856579945926,-0.003361287733680496,ETF_长持_银行,1.0748297027921991,17
2016-07-20,-0.006625191631202898,-0.003272239522391529,-0.003352952108811369,ETF_长持_银行,1.067708750040292,18
2016-07-21,0.0045209606721248186,0.0046076033176496445,-8.664264552482592e-05,ETF_长持_银行,1.0725358193085077,19
2016-07-22,-0.012472565708474104,-0.008412116539570968,-0.004060449168903135,ETF_长持_医药生物,1.0591585458274904,0
2016-07-25,-0.004453265728200484,0.0017744534453012495,-0.006227719173501733,ETF_长持_医药生物,1.0544418313746262,1
2016-07-26,0.017195379383135867,0.011979132652508495,0.005216246730627372,ETF_长持_医药生物,1.0725733587025614,2
2016-07-27,-0.029592998478556343,-0.015703873656015777,-0.013889124822540566,ETF_长持_医药生物,1.0408326969303365,3
2016-07-28,0.010552690257112474,0.0008990930765637728,0.0096535971805487,ETF_长持_医药生物,1.0518162819905175,4
2016-07-29,0.006382223827109401,-0.005341623988924349,0.01172384781603375,ETF_长持_医药生物,1.058529208927179,5
2016-08-01,-0.01671176123313667,-0.008465009102569865,-0.008246752130566803,ETF_长持_医药生物,1.0408393215292868,6
2016-08-02,0.002038816001629584,0.003854118901888137,-0.001815302900258553,ETF_长持_医药生物,1.042961401393146,7
2016-08-03,0.007077933489020971,0.0013967783350348206,0.0056811551539861505,ETF_长持_医药生物,1.050343412823823,8
2016-08-04,-0.001402273912239016,0.002436662662396172,-0.0038389365746351878,ETF_长持_医药生物,1.048870543657128,9
2016-08-05,-0.0035263974534147646,0.0011936754971935137,-0.004720072950608278,ETF_长持_医药生物,1.0451718092430138,10
2016-08-08,0.003107873420181928,0.009070889639641422,-0.005963016219459494,ETF_长持_医药生物,1.0484200709284837,11
2016-08-09,0.007321208547026448,0.007049074800429489,0.00027213374659695866,ETF_长持_医药生物,1.0560957729126395,12
2016-08-10,-0.007376725260893169,-0.004188049836208685,-0.003188675424684484,ETF_长持_医药生物,1.0483052445466723,13
2016-08-11,-0.0066858634221763635,-0.003077228175428659,-0.0036086352467477045,ETF_长持_医药生物,1.041296418856882,14
2016-08-12,0.0034481369245422666,0.01882663621413805,-0.015378499289595782,ETF_长持_医药生物,1.044886951488136,15
2016-08-15,0.01863964411382435,0.030110249919427234,-0.011470605805602885,ETF_长持_医药生物,1.0643632724030538,16
2016-08-16,0.006464663229634571,-0.004473004389460411,0.010937667619094982,ETF_长持_医药生物,1.0712440225131314,17
2016-08-17,0.0026302716229560374,-0.0015385206952569508,0.004168792318212988,ETF_长持_医药生物,1.074061685266809,18
2016-08-18,-0.0037870299364513027,-0.002538505534283031,-0.0012485244021682718,ETF_长持_医药生物,1.0699941815111083,19
2016-08-19,0.0021180999248517907,0.0001588950416215873,0.0019592048832302034,ETF_长持_电子,1.0722605361065587,0
2016-08-22,-0.013703744719897215,-0.008387707210153916,-0.005316037509743299,ETF_长持_电子,1.0575665514465342,1
2016-08-23,0.0016649877772572097,0.001508903049450172,0.00015608472780703764,ETF_长持_电子,1.0593273868283288,2
2016-08-24,0.009098974163525453,-0.0035808825452451343,0.012679856708770587,ETF_长持_电子,1.0689661793517948,3
2016-08-25,-0.003015164691469563,-0.006273831497757398,0.0032586668062878354,ETF_长持_电子,1.065743070271438,4
2016-08-26,0.004743349759967375,-0.0005687264634234301,0.005312076223390805,ETF_长持_电子,1.070798262407997,5
2016-08-29,0.0014384659742598949,0.0002089450115390079,0.001229520962720887,ETF_长持_电子,1.0723385692737675,6
2016-08-30,0.0018919979244971241,0.0012715472232565084,0.0006204507012406157,ETF_长持_电子,1.0743674316211917,7
2016-08-31,-0.0011147391889243519,0.004772542599198459,-0.005887281788122811,ETF_长持_电子,1.0731697921418597,8
2016-09-01,-0.0031835555288591832,-0.007878222502848531,0.004694666973989348,ETF_长持_电子,1.0697532965166818,9
2016-09-02,-0.002971716364420618,0.0037974280591450693,-0.006769144423565687,ETF_长持_电子,1.0665742931395303,10
2016-09-05,0.00901170280784691,0.0016795136389686771,0.007332189168878234,ETF_长持_电子,1.076185943691793,11
2016-09-06,0.022701622310073555,0.006911990892616959,0.015789631417456595,ETF_长持_电子,1.1006171105208942,12
2016-09-07,-0.005480837106931924,-0.0005411015333782743,-0.00493973557355365,ETF_长持_电子,1.0945848074210272,13
2016-09-08,-0.0024114684230917005,-0.00037511780051857624,-0.0020363506225731243,ETF_长持_电子,1.0919452507215355,14
2016-09-09,-0.006490661711931467,-0.006443954959389875,-4.670675254159207e-05,ETF_长持_电子,1.0848578034911518,15
2016-09-12,-0.028512187341677042,-0.016708548771505516,-0.011803638570171526,ETF_长持_电子,1.053926134558932,16
2016-09-13,0.01647561010941878,-0.0006961616522113134,0.017171771761630095,ETF_长持_电子,1.0712902106360518,17
2016-09-14,-0.000924755905611474,-0.006626040959619828,0.005701285054008354,ETF_长持_电子,1.0702995286871424,18
2016-09-15,0.0,0.0,0.0,ETF_长持_电子,1.0702995286871424,19
2016-09-16,0.0,0.0,0.0,ETF_长持_国防军工,1.0702995286871424,0
2016-09-19,0.006401824649616916,0.007532057551326021,-0.001130232901709105,ETF_长持_国防军工,1.077151398592365,1
2016-09-20,-0.01031425646572559,-0.0017531664899546051,-0.008561089975770986,ETF_长持_国防军工,1.0660413828148685,2
2016-09-21,0.002133791317811662,0.0028344355507210484,-0.0007006442329093865,ETF_长持_国防军工,1.0683160926619468,3
2016-09-22,0.002466811645947642,0.007495416615556305,-0.005028604969608663,ETF_长持_国防军工,1.0709514272408787,4
2016-09-23,-0.003509794398575572,-0.004695846652376323,0.0011860522538007512,ETF_长持_国防军工,1.0671926079204022,5
2016-09-26,-0.031179532501965812,-0.01690730726098022,-0.014272225240985592,ETF_长持_国防军工,1.0339180413158904,6
2016-09-27,0.006003286715632106,0.0063568310345814005,-0.00035354431894929483,ETF_长持_国防军工,1.0401249477583745,7
2016-09-28,-0.0012134951326843169,-0.0030437972686978565,0.0018303021360135396,ETF_长持_国防军工,1.0388627611968861,8
2016-09-29,-0.0005006742413116161,0.004177486181518253,-0.004678160422829869,ETF_长持_国防军工,1.038342629372097,9
2016-09-30,0.006598852547704537,0.002742397532427887,0.0038564550152766497,ETF_长持_国防军工,1.0451944992773192,10
2016-10-03,0.0,0.0,0.0,ETF_长持_国防军工,1.0451944992773192,11
2016-10-04,0.0,0.0,0.0,ETF_长持_国防军工,1.0451944992773192,12
2016-10-05,0.0,0.0,0.0,ETF_长持_国防军工,1.0451944992773192,13
2016-10-06,0.0,0.0,0.0,ETF_长持_国防军工,1.0451944992773192,14
2016-10-07,0.0,0.0,0.0,ETF_长持_国防军工,1.0451944992773192,15
2016-10-10,0.022460205293575175,0.012474807001219279,0.009985398292355896,ETF_长持_国防军工,1.0686697823028033,16
2016-10-11,0.017190582494029938,0.0038521265979953867,0.013338455896034551,ETF_长持_国防军工,1.0870408383543566,17
2016-10-12,-0.00412772337235634,-0.0019801259757391554,-0.0021475973966171846,ETF_长持_国防军工,1.0825538344791754,18
2016-10-13,0.003523427590359729,0.0007986642706738767,0.0027247633196858523,ETF_长持_国防军工,1.086368134527629,19
2016-10-14,0.002002926929131288,0.0009697074663326255,0.0010332194627986624,ETF_长持_综合,1.0885440505192245,0
2016-10-17,-0.00797912726569916,-0.008460582323791543,0.00048145505809238376,ETF_长持_综合,1.079858419005812,1
2016-10-18,0.013261713585950297,0.013256652846854733,5.060739095563704e-06,ETF_长持_综合,1.0941791920720443,2
2016-10-19,0.005729667371659586,-0.0015330293348536639,0.00726269670651325,ETF_长持_综合,1.1004484748876082,3
2016-10-20,-1.6386458231099077e-05,0.0007127649087717014,-0.0007291513670028005,ETF_长持_综合,1.100430442434639,4
2016-10-21,-0.009392325549638203,0.0027528439364450374,-0.01214516948608324,ETF_长持_综合,1.0900948414745604,5
2016-10-24,0.006250155082145437,0.011971428056278599,-0.0057212729741331625,ETF_长持_综合,1.096908103288023,6
2016-10-25,0.005603077445763827,-3.655446356731762e-05,0.005639631909331144,ETF_长持_综合,1.1030541643416316,7
2016-10-26,-2.9970873759999073e-05,-0.0037578530752024886,0.0037278822014424895,ETF_长持_综合,1.1030211048445218,8
2016-10-27,-0.003277821978572848,-0.0027141108816520765,-0.0005637110969207715,ETF_长持_综合,1.0994055980242328,9
2016-10-28,-0.00553294205446031,-0.0016644673229329054,-0.003868474731527405,ETF_长持_综合,1.0933226505560154,10
2016-10-31,-0.006000797174154915,-0.0011521720346974185,-0.004848625139457496,ETF_长持_综合,1.0867618430841193,11
2016-11-01,0.017621583951415998,0.00682608025027176,0.010795503701144238,ETF_长持_综合,1.1059123081372217,12
2016-11-02,0.0028371569730472057,-0.0076507013959148384,0.010487858368962044,ETF_长持_综合,1.109049954953832,13
2016-11-03,0.006354703564595887,0.009519725547169733,-0.0031650219825738457,ETF_长持_综合,1.116097638655892,14
2016-11-04,-0.011920950660135765,-0.003242146929423817,-0.008678803730711948,ETF_长持_综合,1.1027926937735812,15
2016-11-07,-0.007797000021802281,0.0007205050637044685,-0.008517505085506749,ETF_长持_综合,1.0941942191161853,16
2016-11-08,0.005257158552496088,0.004327634020176774,0.0009295245323193146,ETF_长持_综合,1.0999465716133037,17
2016-11-09,-0.008024831347390182,-0.005358163555072459,-0.002666667792317723,ETF_长持_综合,1.0911196858849668,18
2016-11-10,0.01059627821909781,0.01120089093685217,-0.0006046127177543603,ETF_长持_综合,1.1026814936469385,19
2016-11-11,0.0004913408515661022,0.007847904975500253,-0.007356564123934151,ETF_长持_房地产,1.1032232861110332,0
2016-11-14,-0.0005145784174462875,0.003812191139753729,-0.0043267695572000164,ETF_长持_房地产,1.1026555912183762,1
2016-11-15,0.010940910470112808,-0.00011034186972236348,0.011051252339835171,ETF_长持_房地产,1.1147196473212657,2
2016-11-16,-0.00037372391678158756,-8.093601923142568e-05,-0.0002927878975501619,ETF_长持_房地产,1.1143030499285553,3
2016-11-17,0.0011700188481513774,0.0020244098416251077,-0.0008543909934737304,ETF_长持_房地产,1.1156068054995243,4
2016-11-18,0.002358586396044915,-0.00555198768527021,0.007910574081315125,ETF_长持_房地产,1.1182380605343105,5
2016-11-21,0.0017044555200813605,0.006921875264268351,-0.005217419744186991,ETF_长持_房地产,1.1201440475693534,6
2016-11-22,0.004744313856980487,0.007919855874437776,-0.003175542017457289,ETF_长持_房地产,1.1254583624960508,7
2016-11-23,0.008716932713718428,0.0018352169929585216,0.006881715720759907,ETF_长持_房地产,1.1352689073140205,8
2016-11-24,0.003110597325951092,0.0040323433577795775,-0.0009217460318284854,ETF_长持_房地产,1.138800271741347,9
2016-11-25,0.008360817316805047,0.009332365878089721,-0.0009715485612846742,ETF_长持_房地产,1.1483215727737044,10
2016-11-28,-0.00556400390232159,0.003913982410578942,-0.009477986312900533,ETF_长持_房地产,1.1419323070616714,11
2016-11-29,-0.012099479992665807,0.008192090211688763,-0.02029157020435457,ETF_长持_房地产,1.1281155199594,12
2016-11-30,0.0008380689971874133,-0.007306146136839553,0.008144215134026966,ETF_长持_房地产,1.1290609586019238,13
2016-12-01,0.017177498910275313,0.0076413206214469565,0.009536178288828356,ETF_长持_房地产,1.1484554019879427,14
2016-12-02,-0.0133370171768602,-0.010120879564750496,-0.003216137612109704,ETF_长持_房地产,1.1331384325647715,15
2016-12-05,-0.02319237575649058,-0.016873948537792227,-0.0063184272186983526,ETF_长持_房地产,1.1068582602526087,16
2016-12-06,-0.0019306449914389123,-0.002955548055715407,0.0010249030642764945,ETF_长持_房地产,1.1047213098962192,17
2016-12-07,0.006336558601932163,0.004797127667050871,0.0015394309348812918,ETF_长持_房地产,1.11172144121518,18
2016-12-08,-0.006415098003048292,-0.0016125165370911576,-0.004802581465957134,ETF_长持_房地产,1.1045896392176944,19
2016-12-09,0.0172595332522143,0.006788712371647243,0.010470820880567056,ETF_长持_建筑装饰,1.1236543408258235,0
2016-12-12,-0.0428343450312455,-0.02419240069927009,-0.018641944331975413,ETF_长持_建筑装饰,1.0755233430950335,1
2016-12-13,-0.006192249559811347,-0.0012155124485382363,-0.004976737111273111,ETF_长持_建筑装饰,1.0688634341471865,2
2016-12-14,-0.02361256577338211,-0.007662240232150341,-0.01595032554123177,ETF_长持_建筑装饰,1.0436248260056231,3
2016-12-15,0.006246627784486369,-0.011397491400645055,0.017644119185131424,ETF_长持_建筑装饰,1.0501439618403297,4
2016-12-16,0.008352669694522863,0.0016754410759465266,0.006677228618576336,ETF_长持_建筑装饰,1.0589154674852796,5
2016-12-19,-0.007273763175387193,-0.005094932637344396,-0.0021788305380427975,ETF_长持_建筑装饰,1.0512131671520373,6
2016-12-20,0.0030067084991327597,-0.005983389460089361,0.00899009795922212,ETF_长持_建筑装饰,1.0543738587161136,7
2016-12-21,0.017512516887864926,0.008906415563240344,0.008606101324624582,ETF_长持_建筑装饰,1.0728385987230027,8
2016-12-22,0.002699291435998008,-0.0008578610504722528,0.003557152486470261,ETF_长持_建筑装饰,1.0757345027647438,9
2016-12-23,-0.005016388947742256,-0.00841596535870437,0.003399576410962113,ETF_长持_建筑装饰,1.0703382000943698,10
2016-12-26,0.017479911567054307,0.004474998194309521,0.013004913372744786,ETF_长持_建筑装饰,1.0890476171788595,11
2016-12-27,0.006540071402191261,-0.0018105583053409369,0.008350629707532198,ETF_长持_建筑装饰,1.0961700663555956,12
2016-12-28,-0.011668119066183369,-0.00437117497689965,-0.007296944089283719,ETF_长持_建筑装饰,1.0833798235045724,13
2016-12-29,0.0038177267510031143,-0.0012489518498912666,0.005066678600894381,ETF_长持_建筑装饰,1.087515871638263,14
2016-12-30,-0.00789304173357197,0.003734650815607088,-0.011627692549179058,ETF_长持_建筑装饰,1.0789320634775001,15
2017-01-02,0.0,0.0,0.0,ETF_长持_建筑装饰,1.0789320634775001,16
2017-01-03,0.007937198277736979,0.00971166625298081,-0.001774467975243832,ETF_长持_建筑装饰,1.087495761193529,17
2017-01-04,0.011992344131887878,0.0078045262751738065,0.004187817856714071,ETF_长持_建筑装饰,1.1005373846037312,18
2017-01-05,-0.0024181660920730152,-0.00015512222339753023,-0.002263043868675485,ETF_长持_建筑装饰,1.0978761024172237,19
2017-01-06,-0.008709554386386542,-0.0059750473693545025,-0.0027345070170320396,ETF_长持_建筑材料,1.0883140907937068,0
2017-01-09,0.000867890849549191,0.0048496168898546355,-0.003981726040305444,ETF_长持_建筑材料,1.089258628634542,1
2017-01-10,-0.0012936860397759764,-0.0016735924542854441,0.0003799064145094677,ETF_长持_建筑材料,1.087849469952972,2
2017-01-11,-0.0074259209460184605,-0.007079891930122706,-0.00034602901589575463,ETF_长持_建筑材料,1.079771185787933,3
2017-01-12,-0.01206244422093461,-0.0050596261131443665,-0.007002818107790243,ETF_长持_建筑材料,1.0667465060879937,4
2017-01-13,-0.01343750672144206,0.0006896803046494426,-0.014127187026091503,ETF_长持_建筑材料,1.0524120927423615,5
2017-01-16,-0.03143241784894779,-0.00014057600679928672,-0.031291841842148505,ETF_长持_建筑材料,1.019332236093998,6
2017-01-17,0.010262268390863083,0.0020819139823202715,0.008180354408542811,ETF_长持_建筑材料,1.0297928970802532,7
2017-01-18,0.007352545261785748,0.003910885914416351,0.003441659347369397,ETF_长持_建筑材料,1.0373644959663013,8
2017-01-19,5.5294544824446845e-05,-0.003017399743597937,0.003072694288422384,ETF_长持_建筑材料,1.0374218565639228,9
2017-01-20,0.01742603381258756,0.007689329232477782,0.009736704580109778,ETF_长持_建筑材料,1.055500004914323,10
2017-01-23,0.014823362329132062,0.002739792501635918,0.012083569827496143,ETF_长持_建筑材料,1.0711460639255688,11
2017-01-24,0.013557246566955339,0.00011001519345188449,0.013447231373503454,ETF_长持_建筑材料,1.0856678552234313,12
2017-01-25,-0.0025025888850535027,0.003404210773294336,-0.005906799658347839,ETF_长持_建筑材料,1.0829508749160892,13
2017-01-26,0.00036900303853681926,0.0035713098730705273,-0.003202306834533708,ETF_长持_建筑材料,1.0833504870795194,14
2017-01-27,0.0,0.0,0.0,ETF_长持_建筑材料,1.0833504870795194,15
2017-01-30,0.0,0.0,0.0,ETF_长持_建筑材料,1.0833504870795194,16
2017-01-31,0.0,0.0,0.0,ETF_长持_建筑材料,1.0833504870795194,17
2017-02-01,0.0,0.0,0.0,ETF_长持_建筑材料,1.0833504870795194,18
2017-02-02,0.0,0.0,0.0,ETF_长持_建筑材料,1.0833504870795194,19
2017-02-03,0.0018372749735262595,-0.00692696957573824,0.0087642445492645,ETF_长持_建筑材料,1.085340899816988,0
