trade_date,portfolio_return,benchmark_return,excess_return,n_strategies,strategies,portfolio_nav,block_id
2016-03-18,0.020450955574066648,0.015286806344489756,0.005164149229576892,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0338552825632485,0
2016-03-21,0.005364028917741681,0.024424685912162403,-0.01906065699442072,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0394009121956778,0
2016-03-22,-0.0009910460409481014,-0.007277229422990472,0.006286183382042371,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0383708180366884,0
2016-03-23,0.007606000498003168,0.00319366699069068,0.004412333507312488,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0462686669957875,0
2016-03-24,-0.01638427247824112,-0.016761480605436363,0.0003772081271952443,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0291263160702824,0
2016-03-25,0.005692715690279543,0.005017897288518203,0.0006748184017613401,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0349848395970553,0
2016-03-28,-0.0049933949708994285,-0.008783679891115614,0.003790284920216186,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0298167515040542,0
2016-03-29,-0.008978439835889973,-0.010826953212362156,0.0018485133764721828,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0205706037586832,0
2016-03-30,0.028879302271412943,0.02579104651647124,0.0030882557549417045,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0500439707139486,0
2016-03-31,-0.005551304452631328,0.0005635711594713655,-0.006114875612102694,4,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_纳指ETF|ETF_长持_中证500ETF,1.0442148569438656,0
2016-04-01,0.004174397031539767,0.001182969551577484,0.002991427479962283,1,ETF_长持_上证50ETF,1.0485738243429819,1
2016-04-04,0.0,0.0,0.0,1,ETF_长持_上证50ETF,1.0485738243429819,1
2016-04-05,0.004618937644341958,0.013219239808823113,-0.008600302164481155,1,ETF_长持_上证50ETF,1.0534171214531112,1
2016-04-06,-0.0045977011494253706,-0.002131484229461189,-0.0024662169199641815,1,ETF_长持_上证50ETF,1.0485738243429819,1
2016-04-07,-0.012009237875288736,-0.014807978910140296,0.0027987410348515596,1,ETF_长持_上证50ETF,1.0359812518566458,1
2016-04-08,-0.00701262272089731,-0.007342558176882785,0.000329935455985475,1,ETF_长持_上证50ETF,1.0287163061914522,1
2016-04-11,0.009416195856873477,0.01392772096079331,-0.004511525103919833,1,ETF_长持_上证50ETF,1.0384029004117104,1
2016-04-12,-0.0009328358208953169,-0.003605465930931917,0.0026726301100366,1,ETF_长持_上证50ETF,1.0374342409896846,1
2016-04-13,0.012138188608776801,0.013339776601138054,-0.0012015879923612527,1,ETF_长持_上证50ETF,1.0500268134760207,1
2016-04-14,0.002767527675276771,0.004430328960740582,-0.0016628012854638108,1,ETF_长持_上证50ETF,1.0529327917420983,1
2016-04-15,0.0018399264029438367,-0.0011071385496222996,0.0029470649525661363,1,ETF_长持_上证50ETF,1.05487011058615,1
2016-04-18,-0.011019283746556474,-0.013370860318574707,0.0023515765720182324,1,ETF_长持_上证50ETF,1.04324619752184,1
2016-04-19,0.0032497678737231084,0.0030509348269609493,0.00019883304676215907,1,ETF_长持_上证50ETF,1.0466365054989302,1
2016-04-20,-0.006015733456732897,-0.01768719658682949,0.011671463130096593,1,ETF_长持_上证50ETF,1.0403402192557623,1
2016-04-21,-0.0009310986964619072,-0.00642028623214197,0.005489187535680062,1,ETF_长持_上证50ETF,1.0393715598337363,1
2016-04-22,0.004659832246039164,0.004523788227392966,0.00013604401864619753,1,ETF_长持_上证50ETF,1.0442148569438656,1
2016-04-25,-0.005102040816326592,-0.004053071005799991,-0.001048969810526601,1,ETF_长持_上证50ETF,1.0388872301227234,1
2016-04-26,0.0032634032634033527,0.005416578340055933,-0.0021531750766525803,1,ETF_长持_上证50ETF,1.042277538099814,1
2016-04-27,-0.003717472118959231,-0.004166162733841294,0.0004486906148820635,1,ETF_长持_上证50ETF,1.0384029004117104,1
2016-04-28,-0.0009328358208953169,-0.0016850417616944835,0.0007522059407991666,1,ETF_长持_上证50ETF,1.0374342409896846,1
2016-04-29,-0.0029364199700654403,-0.0012136376575584418,-0.0017227823125069985,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.0343878983668129,2
2016-05-02,0.0,0.0,0.0,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.0343878983668129,2
2016-05-03,0.03545195894155451,0.017991506504595467,0.01746045243695904,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.071058975669354,2
2016-05-04,-0.0023674242424243097,-0.0012690989938601849,-0.0010983252485641248,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.0685233246852883,2
2016-05-05,0.00684084984558031,0.0013891738969036282,0.005451675948676682,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.0758329323059606,2
2016-05-06,-0.042834619054843814,-0.026001114713530837,-0.016833504341312977,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.029750038483979,2
2016-05-09,-0.033835320822277026,-0.020681044932164827,-0.0131542758901122,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.9949081155651215,2
2016-05-10,-0.0028689966838397196,0.00114071712974817,-0.00400971381358789,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.9920537274808399,2
2016-05-11,-0.006051798747012782,0.004462593158855999,-0.01051439190586878,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.986050017975902,2
2016-05-12,0.0006863715925494729,0.0023772478122709995,-0.0016908762197215266,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.9867268146970737,2
2016-05-13,-0.004787392954812897,-0.0049195550281715406,0.00013216207335864372,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.9820029656960679,2
2016-05-16,0.01762176214984823,0.006625635773580996,0.010996126376267235,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.9993075883880096,2
2016-05-17,0.005398495677766069,-0.0029992487017046487,0.008397744379470717,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.004702346084681,2
2016-05-18,-0.027941093491486657,-0.005829214145355643,-0.022111879346131014,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.9766298639016129,2
2016-05-19,0.006900026285814542,-0.0018042814233133475,0.00870430770912789,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.9833686356340455,2
2016-05-20,0.012643651865902994,0.005132440481146805,0.007511211384756189,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.9958020063188504,2
2016-05-23,0.013351666583186317,0.002925133672293523,0.010426532910892794,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.0090976226900876,2
2016-05-24,-0.008909747762397835,-0.007666081728803009,-0.0012436660335948257,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.0001068174042835,2
2016-05-25,-0.005544197870875456,-0.001413292450119119,-0.004130905420756337,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,0.9945620273165827,2
2016-05-26,0.007530546990244802,0.0016295625635229793,0.0059009844267218226,2,ETF_长持_创业板ETF|ETF_长持_中证500ETF,1.0020516233980032,2
2016-05-27,-0.0013954057258668494,-0.0005586429733904774,-0.000836762752476372,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0006533548250995,3
2016-05-30,-0.001282312645647199,0.00137475949790411,-0.0026570721435513088,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,0.999370204374298,3
2016-05-31,0.04072819352422643,0.03353767287054743,0.007190520653678999,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0400727474604003,3
2016-06-01,-0.002338503191592123,-0.0028435494417867746,0.0005050462501946518,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0376405340209762,3
2016-06-02,0.004469326618604441,0.0020732803530527644,0.0023960462655516768,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0422780884802192,3
2016-06-03,0.009313927566243451,0.007017714030284505,0.0022962135359589457,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0519857911002066,3
2016-06-06,-0.0032263073229706453,-0.0033038960745774837,7.758875160683836e-05,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0485917616387188,3
2016-06-07,-0.000679785979191494,-0.0005457110811688537,-0.00013407489802264028,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.047878943661261,3
2016-06-08,-0.0024688955923563905,-0.004112993246321195,0.0016440976539648044,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0452918399559326,3
2016-06-09,0.0,0.0,0.0,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0452918399559326,3
2016-06-10,0.0,0.0,0.0,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0452918399559326,3
2016-06-13,-0.04086753106083676,-0.030861415839208317,-0.01000611522162844,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0025733432188944,3
2016-06-14,0.0032252165524074617,0.00314449666773875,8.071988466871191e-05,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0058068593604463,3
2016-06-15,0.02178786183173851,0.013129069552195727,0.008658792279542783,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0277212402416065,3
2016-06-16,-0.007638316773133225,-0.0069611158270708184,-0.0006772009460624066,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0198711798541638,3
2016-06-17,0.006730211231382644,0.005067543769057714,0.0016626674623249297,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0267351283233819,3
2016-06-20,0.00014079443027641413,0.0007449948192446154,-0.0006042003889682012,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.026879686910819,3
2016-06-21,-0.0059446490416675156,-0.0020422630776928408,-0.003902385963974675,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0207752475641167,3
2016-06-22,0.012801654365044568,0.00889915470649738,0.0039024996585471875,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0338428594678255,3
2016-06-23,-0.0038437338029281287,-0.0053109465844997095,0.0014672127815715807,5,ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略|策略_etf动量轮动,1.0298690427219732,3
2016-06-24,0.0007485720942887353,-0.012883323247736667,0.013631895342025403,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.030639973948127,4
2016-06-27,0.008049353256910141,0.014100327854745354,-0.0060509745978352125,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.038935959179128,4
2016-06-28,0.0014444182614501866,0.005081485303701561,-0.003637067042251374,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0404366172510435,4
2016-06-29,0.0048000096981763996,0.004778884640814329,2.1125057362070265e-05,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0454307231041864,4
2016-06-30,0.001453104331159394,0.0008032011780960691,0.0006499031530633249,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0469498430158561,4
2016-07-01,0.004712670910868644,8.855643498995036e-05,0.004624114475878694,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0518837730861754,4
2016-07-04,0.013753448483897923,0.016009097456493038,-0.0022556489725951145,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0663508023703643,4
2016-07-05,0.0008537225748279864,0.0008383009909020966,1.5421583925889792e-05,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0672611701230337,4
2016-07-06,0.005326829135689959,0.0029372235499056654,0.002389605585784294,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0729462880194358,4
2016-07-07,0.0023980780955495497,-0.0021292254873509497,0.0045273035829004995,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0755192970104364,4
2016-07-08,-0.00406827875673319,-0.0055059352560232755,0.0014376564992900857,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0711437847019523,4
2016-07-11,0.00761443539871558,0.003461287423247583,0.004153147975467997,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.079299939853301,4
2016-07-12,0.01344029576498107,0.02180621551986306,-0.00836591975488199,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0938060502640556,4
2016-07-13,0.00013624692100913104,0.0029591385728806596,-0.0028228916518715287,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0939550779705853,4
2016-07-14,-0.0025015941014788546,-0.0018594716004581846,-0.00064212250102067,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0912184464002512,4
2016-07-15,0.002576598805859831,-0.00014837810855872213,0.002724976914418553,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0940300785461785,4
2016-07-18,-0.0031024548200889956,-0.004351066110853008,0.0012486112907640124,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0906358996556706,4
2016-07-19,-0.001052456704292526,-0.004226856579945926,0.0031743998756533997,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.089488052591136,4
2016-07-20,-0.0025629841936543273,-0.003272239522391529,0.0007092553287372017,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0866957119331697,4
2016-07-21,0.002821074838687232,0.0046076033176496445,-0.0017865284789624126,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0897613618634137,4
2016-07-22,-0.0051738176025079245,-0.008412116539570968,0.003238298937063044,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0841231353468717,5
2016-07-25,-0.00028267160481076914,0.0017744534453012495,-0.0020571250501120186,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0838166845203907,5
2016-07-26,0.008261933157713175,0.011979132652508495,-0.00371719949479532,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0927711055231124,5
2016-07-27,-0.008049718523175242,-0.015703873656015777,0.007654155132840535,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0839746057133923,5
2016-07-28,0.004414351155410601,0.0008990930765637728,0.0035152580788468278,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.088759650266559,5
2016-07-29,-0.0023474353835003956,-0.005341623988924349,0.002994188605423953,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.086203857339396,5
2016-08-01,-0.0024587555382924453,-0.008465009102569865,0.0060062535642774195,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.083533147589448,5
2016-08-02,0.0032010203691744455,0.003854118901888137,-0.0006530985327136917,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0870015592655575,5
2016-08-03,-0.0013741675688759615,0.0013967783350348206,-0.002770945903910782,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0855078369754971,5
2016-08-04,-0.0008351492086984491,0.002436662662396172,-0.003271811871094621,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.084601275964411,5
2016-08-05,0.006441742182376231,0.0011936754971935137,0.005248066685182717,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.09158799775485,5
2016-08-08,0.002348033477425493,0.009070889639641422,-0.006722856162215929,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0941510829171341,5
2016-08-09,0.004056289307501415,0.007049074800429489,-0.0029927854929280738,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.098589276255562,5
2016-08-10,0.0018012232278349805,-0.004188049836208685,0.005989273064043665,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.100568080777804,5
2016-08-11,-0.0024040114289852754,-0.003077228175428659,0.0006732167464433836,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.0979223025332379,5
2016-08-12,0.012453668051533228,0.01882663621413805,-0.00637296816260482,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.111595462435362,5
2016-08-15,0.016573606086605585,0.030110249919427234,-0.01353664383282165,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.1300186077574237,5
2016-08-16,-0.0024896235643541596,-0.004473004389460411,0.0019833808251062514,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.1272052868033922,5
2016-08-17,-0.004070462556481002,-0.0015385206952569508,-0.0025319418612240515,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.1226170398899915,5
2016-08-18,6.969241716279218e-05,-0.002538505534283031,0.002608197951445823,5,ETF_长持_黄金ETF|ETF_长持_纳指ETF|ETF_长持_上证50ETF|ETF_长持_沪深300ETF|策略_沪深300增强策略,1.1226952777850496,5
2016-08-19,0.00012671108436408397,0.0001588950416215873,-3.2183957257503326e-05,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1228375357211082,6
2016-08-22,-0.008933800627583043,-0.008387707210153916,-0.000546093417429127,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1128063290398091,6
2016-08-23,0.003523026198808621,0.001508903049450172,0.002014123149358449,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1167267748912164,6
2016-08-24,0.0011783105870442957,-0.0035808825452451343,0.0047591931322894295,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1180426258729064,6
2016-08-25,-0.006439517172533327,-0.006273831497757398,-0.00016568567477592833,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1108429711839736,6
2016-08-26,0.002175111531318774,-0.0005687264634234301,0.0027438379947422042,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.11325917854008,6
2016-08-29,-0.0004920309605960904,0.0002089450115390079,-0.0007009759721350983,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1127114205570705,6
2016-08-30,0.002486271249195271,0.0012715472232565084,0.0012147240259387628,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1154779229706528,6
2016-08-31,-0.0014094081885037912,0.004772542599198459,-0.006181950787702251,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1139057592519228,6
2016-09-01,-0.005756492454511442,-0.007878222502848531,0.002121730048337089,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1074935691537522,6
2016-09-02,-4.484508270625742e-05,0.0037974280591450693,-0.003842273141851327,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1074439035130468,6
2016-09-05,0.005812702805466152,0.0016795136389686771,0.004133189166497475,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1138811457978934,6
2016-09-06,0.009916051319723751,0.006911990892616959,0.003004060427106792,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.124926448403698,6
2016-09-07,0.0024697011048707917,-0.0005411015333782743,0.003010802638249066,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1277046804962192,6
2016-09-08,0.001431776103275695,-0.00037511780051857624,0.0018068939037942711,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.1293193011093057,6
2016-09-09,-0.006129611895073594,-0.006443954959389875,0.0003143430643162805,5,ETF_长持_黄金ETF|ETF_长持_创业板ETF|ETF_长持_中证500ETF|ETF_长持_纳指ETF|ETF_长持_沪深300ETF,1.12239701208789,6
