trade_date,excess_return
2020-01-22,0.0009595578812944634
2020-01-23,0.004773414013930721
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,-0.04554914220912565
2020-02-04,-0.05291095420161618
2020-02-05,0.005219460517642254
2020-02-06,-0.029454411838764148
2020-02-07,0.00552060905105393
2020-02-10,0.004854235728052473
2020-02-11,-0.012792664946248719
2020-02-12,0.04368784340856532
2020-02-13,0.25054984545486314
2020-02-14,-0.11683655403354631
2020-02-17,0.004329828276353826
2020-02-18,0.0065390502470200245
2020-02-19,-0.05786313424690429
2020-02-20,0.24541395820001521
2020-02-21,-0.122594511665531
2020-02-24,0.014688589975082636
2020-02-25,0.013577250815942113
2020-02-26,-0.14653950612919256
2020-02-27,1.2597983659240848
2020-02-28,-0.01579107565022797
2020-03-02,-0.1024667732294023
2020-03-03,0.016419986072537435
2020-03-04,-0.18105415407790038
2020-03-05,0.007074481943838418
2020-03-06,0.016033594214401314
2020-03-09,0.14213933009567487
2020-03-10,0.004606976863911056
2020-03-11,0.01586143414218551
2020-03-12,0.04571893024898872
2020-03-13,0.005900771552679282
2020-03-16,-0.13950814196443762
2020-03-17,0.023997313270281023
2020-03-18,0.010548139179061389
2020-03-19,0.0331140962567219
2020-03-20,0.00595104905652059
2020-03-23,0.0987897756608308
2020-03-24,-0.004716034404389131
2020-03-25,-0.007462178108164963
2020-03-26,0.005687147095283655
2020-03-27,-0.011388378261655951
2020-03-30,-0.09973705415271968
2020-03-31,-0.0057675005558540295
2020-04-01,0.0030454827353321536
2020-04-02,0.010020125962746818
2020-04-03,-0.001313424507501641
2020-04-06,0.0
2020-04-07,0.21761606233302846
2020-04-08,0.013824450443157832
2020-04-09,-0.0019496860006414929
2020-04-10,-0.0221525132484172
2020-04-13,0.022034611406979043
2020-04-14,-0.004835272213189393
2020-04-15,-0.0057301093735776885
2020-04-16,0.0021466216340994735
2020-04-17,-0.003939428887773137
2020-04-20,-0.11468747887980772
2020-04-21,0.009800516055101275
2020-04-22,4.505998077238525e-05
2020-04-23,-0.0008430334248740548
2020-04-24,-7.660918663141697e-07
2020-04-27,0.053712745959237994
2020-04-28,-0.030382896034873836
