trade_date,portfolio_return,benchmark_return,excess_return,n_strategies,strategies,portfolio_nav,block_id
2016-03-04,-0.017689080576847926,0.01159669959203491,-0.029285780168882836,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,0.9823109194231521,0
2016-03-07,0.011501236893823041,0.0035392989956493093,0.007961937898173732,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,0.9936087100108268,0
2016-03-08,0.011897900764719638,0.0009124464622118911,0.010985454302507747,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0054305678414965,0
2016-03-09,-0.015852423945294125,-0.011508837465412647,-0.004343586479881478,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,0.9894920562325152,0
2016-03-10,-0.006554521788006917,-0.019128606432421313,0.012574084644414396,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,0.9830064089908794,0
2016-03-11,0.006030041444370526,0.0017054269894747343,0.004324614454895792,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,0.9889339783771763,0
2016-03-14,0.019716742349855043,0.01570627340485209,0.004010468945002954,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0084325348298562,0
2016-03-15,-0.018739705416534747,0.0029648134071202925,-0.02170451882365504,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,0.9895348061946952,0
2016-03-16,0.00025628889566953195,0.004960745804349687,-0.004704456908680155,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,0.9897884129774014,0
2016-03-17,0.03510256482975993,0.011058491029609874,0.024044073800150056,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.024532524911686,0
2016-03-18,0.02134605725765959,0.015286806344489756,0.0060592509131698336,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0464022548507852,0
2016-03-21,0.00180051434852746,0.024424685912162403,-0.022624171563634943,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0482863171249757,0
2016-03-22,5.9073724007541184e-05,-0.007277229422990472,0.007336303146998013,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0483482433015545,0
2016-03-23,0.006473919131596062,0.00319366699069068,0.003280252140905382,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0551351650504397,0
2016-03-24,-0.018177075408125687,-0.016761480605436363,-0.001415594802689324,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0359558935895528,0
2016-03-25,0.0027216521967902696,0.005017897288518203,-0.002296245091727933,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0387754052231186,0
2016-03-28,-0.007762668281015517,-0.008783679891115614,0.0010210116101000977,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0307117363338942,0
2016-03-29,-0.007020037805460788,-0.010826953212362156,0.0038069154069013678,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0234761009782982,0
2016-03-30,0.02781084902508657,0.02579104651647124,0.0020198025086153315,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.05193984030339,0
2016-03-31,-0.007794682352426363,0.0005635711594713655,-0.008358253511897729,2,ETF_长持_黄金ETF|ETF_长持_创业板ETF,1.0437403033943629,0
2016-04-01,0.004174397031539767,0.001182969551577484,0.002991427479962283,1,ETF_长持_上证50ETF,1.0480972898185508,1
2016-04-04,0.0,0.0,0.0,1,ETF_长持_上证50ETF,1.0480972898185508,1
2016-04-05,0.004618937644341958,0.013219239808823113,-0.008600302164481155,1,ETF_长持_上证50ETF,1.0529383858454264,1
2016-04-06,-0.0045977011494253706,-0.002131484229461189,-0.0024662169199641815,1,ETF_长持_上证50ETF,1.0480972898185508,1
2016-04-07,-0.012009237875288736,-0.014807978910140296,0.0027987410348515596,1,ETF_长持_上证50ETF,1.0355104401486743,1
2016-04-08,-0.00701262272089731,-0.007342558176882785,0.000329935455985475,1,ETF_长持_上证50ETF,1.0282487961083613,1
2016-04-11,0.009416195856873477,0.01392772096079331,-0.004511525103919833,1,ETF_长持_上证50ETF,1.037930988162112,1
2016-04-12,-0.0009328358208953169,-0.003605465930931917,0.0026726301100366,1,ETF_长持_上证50ETF,1.0369627689567371,1
2016-04-13,0.012138188608776801,0.013339776601138054,-0.0012015879923612527,1,ETF_长持_上证50ETF,1.0495496186266133,1
