trade_date,portfolio_return,benchmark_return,excess_return,selected_strategy,portfolio_nav
2016-04-11,0.021913926659184124,0.01392772096079331,0.007986205698390814,ETF_长持_非银金融,1.039464207490192
2016-04-12,-0.0027127595726805787,-0.003605465930931917,0.0008927063582513384,ETF_长持_非银金融,1.0366443910108643
2016-04-13,0.020948678445910307,0.013339776601138054,0.007608901844772253,ETF_长持_非银金融,1.0583607210209074
2016-04-14,0.005865050781318937,0.004430328960740582,0.0014347218205783552,ETF_长持_非银金融,1.0645680603946484
2016-04-15,-0.00413726823093663,-0.0011071385496222996,-0.003030129681314331,ETF_长持_非银金融,1.0601636567787078
2016-04-18,0.0,-0.013370860318574707,0.013370860318574707,ETF_长持_非银金融,1.0601636567787078
2016-04-19,0.0,0.0030509348269609493,-0.0030509348269609493,ETF_长持_电气设备,1.0601636567787078
2016-04-20,-0.060724595482717136,-0.01768719658682949,-0.043037398895887646,ETF_长持_电气设备,0.9957856475753426
2016-04-21,-0.016397769464047807,-0.00642028623214197,-0.009977483231905837,ETF_长持_电气设备,0.9794569840907946
2016-04-22,0.016024607804117297,0.004523788227392966,0.01150081957672433,ETF_长持_电气设备,0.9951523981218532
2016-04-25,-0.005859946221788093,-0.004053071005799991,-0.0018068752159881019,ETF_长持_电气设备,0.9893208585863756
2016-04-26,0.017387490349693113,0.005416578340055933,0.01197091200963718,ETF_长持_电气设备,1.0065226654677963
2016-04-27,-0.001328391297109266,-0.004166162733841294,0.0028377714367320284,ETF_长持_电气设备,1.0051856095186458
2016-04-28,-0.0028919535953756403,-0.0016850417616944835,-0.0012069118336811568,ETF_长持_电气设备,1.0022786593811785
2016-04-29,-0.0017370369001546981,-0.0012136376575584418,-0.0005233992425962564,ETF_长持_电气设备,1.0005376643655959
2016-05-02,0.0,0.0,0.0,ETF_长持_电气设备,1.0005376643655959
2016-05-03,0.031155350109833613,0.017991506504595467,0.013163843605238146,ETF_长持_电气设备,1.0317097655969811
2016-05-04,0.0023987252391031166,-0.0012690989938601849,0.0036678242329633015,ETF_长持_电气设备,1.0341845538511478
2016-05-05,0.007472322048381441,0.0013891738969036282,0.006083148151477813,ETF_长持_电气设备,1.0419123138949853
2016-05-06,-0.04345853409133227,-0.026001114713530837,-0.01745741937780143,ETF_长持_电气设备,0.9966323320814012
2016-05-09,-0.037188853963129764,-0.020681044932164827,-0.016507809030964937,ETF_长持_电气设备,0.9595687178286926
2016-05-10,-0.0036305414010396886,0.00114071712974817,-0.0047712585307878586,ETF_长持_电气设备,0.9560849638714729
2016-05-11,-0.01060844506024683,0.004462593158855999,-0.015071038219102828,ETF_长持_电气设备,0.9459423890593143
2016-05-12,0.0013873582572989651,0.0023772478122709995,-0.0009898895549720343,ETF_长持_电气设备,0.9472547500437049
2016-05-13,-0.00419168924517932,-0.0049195550281715406,0.0007278657829922208,ETF_长持_电气设备,0.9432841524955017
2016-05-16,0.02036599322317878,0.006625635773580996,0.013740357449597784,ETF_长持_电气设备,0.962495071152757
2016-05-17,-0.003559025391501991,-0.0029992487017046487,-0.0005597766897973422,ETF_长持_电气设备,0.9590695267553289
2016-05-18,-0.03415220897789839,-0.005829214145355643,-0.028322994832542747,ETF_长持_电气设备,0.9263151838532467
2016-05-19,0.006329692427220035,-0.0018042814233133475,0.008133973850533383,ETF_长持_电气设备,0.9321784740577016
2016-05-20,0.012106693309717809,0.005132440481146805,0.006974252828571004,ETF_长持_电气设备,0.9434640729530389
2016-05-23,0.01823634330841739,0.002925133672293523,0.015311209636123868,ETF_长持_电气设备,0.9606694076865683
2016-05-24,-0.012023061951452307,-0.007666081728803009,-0.004356980222649298,ETF_长持_电气设备,0.9491192198830877
2016-05-25,-0.002020175738562835,-0.001413292450119119,-0.0006068832884437159,ETF_长持_电气设备,0.9472018322620762
2016-05-26,0.00378595305269247,0.0016295625635229793,0.0021563904891694907,ETF_长持_电气设备,0.9507878939304447
2016-05-27,-0.0053022348047745416,-0.0005586429733904774,-0.004743591831384064,ETF_长持_电气设备,0.9457465932672884
2016-05-30,-0.004881005669949423,0.00137475949790411,-0.006255765167853533,ETF_长持_电气设备,0.9411303987832154
2016-05-31,0.040484008657180715,0.03353767287054743,0.006946335786633284,ETF_长持_电子,0.979231129995091
2016-06-01,0.014203133404598445,-0.0028435494417867746,0.01704668284638522,ETF_长持_电子,0.993139280368347
2016-06-02,0.0227082004632273,0.0020732803530527644,0.020634920110174537,ETF_长持_电子,1.0156916862348566
2016-06-03,-0.00337080495610087,0.007017714030284505,-0.010388518986385376,ETF_长持_电子,1.0122679876650258
2016-06-06,0.0062473653704289145,-0.0033038960745774837,0.009551261445006398,ETF_长持_电子,1.018591995636758
2016-06-07,0.0029946489060530546,-0.0005457110811688537,0.0035403599872219083,ETF_长持_电子,1.0216423210422059
2016-06-08,-0.006098040096087165,-0.004112993246321195,-0.00198504684976597,ETF_长持_有色金属,1.0154123052046309
2016-06-09,0.0,0.0,0.0,ETF_长持_有色金属,1.0154123052046309
2016-06-10,0.0,0.0,0.0,ETF_长持_有色金属,1.0154123052046309
2016-06-13,-0.021054801211844,-0.030861415839208317,0.009806614627364318,ETF_长持_有色金属,0.9940330009704871
2016-06-14,-0.0020247235473617176,0.00314449666773875,-0.005169220215100467,ETF_长持_有色金属,0.9920203589465675
2016-06-15,0.040117105765117955,0.013129069552195727,0.02698803621292223,ETF_长持_有色金属,1.0318173446075771
2016-06-16,0.02204544128393704,-0.0069611158270708184,0.029006557111007858,ETF_长持_有色金属,1.0545642132938713
2016-06-17,-0.001837820497135767,0.005067543769057714,-0.006905364266193481,ETF_长持_有色金属,1.052626113567134
2016-06-20,-0.006242663100468504,0.0007449948192446154,-0.0069876579197131194,ETF_长持_有色金属,1.0460549233693788
2016-06-21,-0.01967061248317825,-0.0020422630776928408,-0.01762834940548541,ETF_长持_有色金属,1.025478382335659
2016-06-22,0.0032836712858690387,0.00889915470649738,-0.005615483420628342,ETF_长持_银行,1.028845716254014
2016-06-23,-0.0047556675708305685,-0.0053109465844997095,0.000555279013669141,ETF_长持_银行,1.023952868045837
2016-06-24,-0.014154980789898852,-0.012883323247736667,-0.0012716575421621856,ETF_长持_银行,1.0094588348688862
2016-06-27,0.0033814769481845808,0.014100327854745354,-0.010718850906560773,ETF_长持_银行,1.0128722966491366
2016-06-28,-0.00034481524733998015,0.005081485303701561,-0.005426300551041541,ETF_长持_银行,1.0125230428376437
2016-06-29,0.0007091655266755481,0.004778884640814329,-0.004069719114138781,ETF_长持_医药生物,1.013241089274589
2016-06-30,-0.004014667864306154,0.0008032011780960691,-0.004817869042402223,ETF_长持_银行,1.0091732628346837
2016-07-01,0.0064519465742620685,8.855643498995036e-05,0.006363390139272118,ETF_长持_银行,1.0156843948106669
2016-07-04,0.0,0.016009097456493038,-0.016009097456493038,ETF_长持_银行,1.0156843948106669
2016-07-05,0.007399794450154262,0.0008383009909020966,0.006561493459252166,ETF_长持_银行,1.0232002505584952
2016-07-06,-0.003242322995307134,0.0029372235499056654,-0.0061795465452127996,ETF_长持_银行,1.0198827048573054
2016-07-07,-0.00012154282625442825,-0.0021292254873509497,0.0020076826610965215,ETF_长持_银行,1.019758745430909
2016-07-08,-0.011157708191382953,-0.0055059352560232755,-0.005651772935359678,ETF_长持_银行,1.0083805749237802
2016-07-11,0.00921451193938383,0.003461287423247583,0.005753224516136246,ETF_长持_医药生物,1.017672309770858
2016-07-12,0.013803963667993413,0.02180621551986306,-0.008002251851869646,ETF_长持_银行,1.0317202213608578
2016-07-13,-0.0025037636191984625,0.0029591385728806596,-0.005462902192079122,ETF_长持_银行,1.0291370378054232
2016-07-14,-0.0044295144237609385,-0.0018594716004581846,-0.002570042823302754,ETF_长持_医药生物,1.0245784604524375
2016-07-15,0.00287162216239234,-0.00014837810855872213,0.003020000270951062,ETF_长持_银行,1.0275206626665825
2016-07-18,-0.0074369727290564125,-0.004351066110853008,-0.0030859066182034045,ETF_长持_医药生物,1.019879019519789
2016-07-19,-0.007970383364938716,-0.004226856579945926,-0.00374352678499279,ETF_长持_医药生物,1.0117501927483585
2016-07-20,0.0003466154146307687,-0.003272239522391529,0.0036188549370222978,ETF_长持_医药生物,1.0121008809609207
2016-07-21,0.007753610709402503,0.0046076033176496445,0.0031460073917528586,ETF_长持_医药生物,1.019948317190535
2016-07-22,-0.012472565708474104,-0.008412116539570968,-0.004060449168903135,ETF_长持_医药生物,1.0072269447851285
2016-07-25,0.004147748342926416,0.0017744534453012495,0.0023732948976251667,ETF_长持_电子,1.0114046686763118
2016-07-26,0.010176024429906505,0.011979132652508495,-0.00180310822260199,ETF_长持_电子,1.0216967472932834
2016-07-27,-0.04782078419204494,-0.015703873656015777,-0.032116910536029164,ETF_长持_电子,0.9728384076312571
2016-07-28,-0.010201941659864322,0.0008990930765637728,-0.011101034736428095,ETF_长持_电子,0.9629135669521277
2016-07-29,-0.011829362505256125,-0.005341623988924349,-0.006487738516331776,ETF_长持_电子,0.9515229133074218
2016-08-01,-0.016285667161471062,-0.008465009102569865,-0.007820658058901198,ETF_长持_电子,0.9360267278447838
2016-08-02,0.007679075023556914,0.003854118901888137,0.0038249561216687766,ETF_长持_电子,0.9432145473119584
2016-08-03,0.003960027021360668,0.0013967783350348206,0.0025632486863258475,ETF_长持_电子,0.9469497024062542
2016-08-04,0.011190183398355424,0.002436662662396172,0.008753520735959253,ETF_长持_电子,0.9575462432451983
2016-08-05,-0.007358990916809138,0.0011936754971935137,-0.008552666414002652,ETF_长持_电子,0.9504996691387322
2016-08-08,0.011036113385993085,0.009070889639641422,0.001965223746351663,ETF_长持_电子,0.9609894912606961
2016-08-09,0.013443687411404115,0.007049074800429489,0.006394612610974626,ETF_长持_电子,0.9739087335868492
2016-08-10,-0.0035322706441234253,-0.004188049836208685,0.0006557791920852596,ETF_长持_电子,0.9704686243571449
2016-08-11,-0.01807649764219632,-0.003077228175428659,-0.014999269466767662,ETF_长持_电子,0.9529259505571275
2016-08-12,0.005411779431286012,0.01882663621413805,-0.013414856782852036,ETF_长持_电子,0.9580829756158912
2016-08-15,0.022559297601886907,0.030110249919427234,-0.007550952317540327,ETF_长持_电子,0.9796966545901115
2016-08-16,0.004693617321209986,-0.004473004389460411,0.009166621710670397,ETF_长持_电子,0.984294975777627
2016-08-17,0.004365558960556903,-0.0015385206952569508,0.005904079655813854,ETF_长持_电子,0.9885919735289642
2016-08-18,0.0013239776479554433,-0.002538505534283031,0.003862483182238474,ETF_长持_电子,0.9899008472048647
2016-08-19,0.0021180999248517907,0.0001588950416215873,0.0019592048832302034,ETF_长持_电子,0.99199755611494
2016-08-22,-0.013703744719897215,-0.008387707210153916,-0.005316037509743299,ETF_长持_电子,0.9784034748431789
2016-08-23,0.0016649877772572097,0.001508903049450172,0.00015608472780703764,ETF_长持_电子,0.9800325046700188
2016-08-24,0.009098974163525453,-0.0035808825452451343,0.012679856708770587,ETF_长持_电子,0.9889497951094264
2016-08-25,-0.003015164691469563,-0.006273831497757398,0.0032586668062878354,ETF_长持_电子,0.9859679486055763
2016-08-26,0.004743349759967375,-0.0005687264634234301,0.005312076223390805,ETF_长持_电子,0.9906447394379302
2016-08-29,0.0014384659742598949,0.0002089450115390079,0.001229520962720887,ETF_长持_电子,0.9920697481881912
2016-08-30,0.0018919979244971241,0.0012715472232565084,0.0006204507012406157,ETF_长持_电子,0.9939467420927196
2016-08-31,-0.0011147391889243519,0.004772542599198459,-0.005887281788122811,ETF_长持_电子,0.9928387507076052
2016-09-01,-0.0031835555288591832,-0.007878222502848531,0.004694666973989348,ETF_长持_电子,0.9896779934135244
2016-09-02,-0.002971716364420618,0.0037974280591450693,-0.006769144423565687,ETF_长持_电子,0.9867369511249904
2016-09-05,0.00901170280784691,0.0016795136389686771,0.007332189168878234,ETF_长持_电子,0.9956291312780498
2016-09-06,0.022701622310073555,0.006911990892616959,0.015789631417456595,ETF_长持_电子,1.0182315277772307
2016-09-07,0.002064509710035578,-0.0005411015333782743,0.0026056112434138523,ETF_长持_国防军工,1.0203336766533913
2016-09-08,0.0002544292407460347,-0.00037511780051857624,0.0006295470412646109,ETF_长持_国防军工,1.0205932793760497
2016-09-09,-0.004975618229871248,-0.006443954959389875,0.0014683367295186267,ETF_长持_国防军工,1.015515196849902
2016-09-12,-0.03179868316041501,-0.016708548771505516,-0.015090134388909493,ETF_长持_国防军工,0.9832231508606856
2016-09-13,0.004359753741531636,-0.0006961616522113134,0.005055915393742949,ETF_长持_国防军工,0.9875097616714109
2016-09-14,-0.010451330781413137,-0.006626040959619828,-0.0038252898217933096,ETF_长持_国防军工,0.9771889705023086
2016-09-15,0.0,0.0,0.0,ETF_长持_国防军工,0.9771889705023086
2016-09-16,0.0,0.0,0.0,ETF_长持_国防军工,0.9771889705023086
2016-09-19,0.006401824649616916,0.007532057551326021,-0.001130232901709105,ETF_长持_国防军工,0.983444762941004
2016-09-20,-0.01031425646572559,-0.0017531664899546051,-0.008561089975770986,ETF_长持_国防军工,0.9733012614361558
2016-09-21,0.002133791317811662,0.0028344355507210484,-0.0007006442329093865,ETF_长持_国防军工,0.9753780832174234
2016-09-22,0.002466811645947642,0.007495416615556305,-0.005028604969608663,ETF_长持_国防军工,0.9777841572323062
2016-09-23,-0.003509794398575572,-0.004695846652376323,0.0011860522538007512,ETF_长持_国防军工,0.9743523358742363
2016-09-26,-0.031179532501965812,-0.01690730726098022,-0.014272225240985592,ETF_长持_国防军工,0.9439724855494792
2016-09-27,0.006003286715632106,0.0063568310345814005,-0.00035354431894929483,ETF_长持_国防军工,0.9496394230319006
2016-09-28,-0.0012134951326843169,-0.0030437972686978565,0.0018303021360135396,ETF_长持_国防军工,0.9484870402142462
2016-09-29,-0.0005006742413116161,0.004177486181518253,-0.004678160422829869,ETF_长持_国防军工,0.9480121571849931
2016-09-30,0.006598852547704537,0.002742397532427887,0.0038564550152766497,ETF_长持_国防军工,0.9542679496236882
2016-10-03,0.0,0.0,0.0,ETF_长持_国防军工,0.9542679496236882
2016-10-04,0.0,0.0,0.0,ETF_长持_国防军工,0.9542679496236882
2016-10-05,0.0,0.0,0.0,ETF_长持_国防军工,0.9542679496236882
2016-10-06,0.0,0.0,0.0,ETF_长持_国防军工,0.9542679496236882
2016-10-07,0.0,0.0,0.0,ETF_长持_国防军工,0.9542679496236882
2016-10-10,0.022460205293575175,0.012474807001219279,0.009985398292355896,ETF_长持_国防军工,0.9757010036773153
2016-10-11,0.017190582494029938,0.0038521265979953867,0.013338455896034551,ETF_长持_国防军工,0.992473872270538
2016-10-12,-0.00412772337235634,-0.0019801259757391554,-0.0021475973966171846,ETF_长持_国防军工,0.9883772146715138
2016-10-13,0.003523427590359729,0.0007986642706738767,0.0027247633196858523,ETF_长持_国防军工,0.9918596902193704
2016-10-14,0.002002926929131288,0.0009697074663326255,0.0010332194627986624,ETF_长持_综合,0.9938463127028305
2016-10-17,-0.00797912726569916,-0.008460582323791543,0.00048145505809238376,ETF_长持_综合,0.9859162864912288
2016-10-18,0.013261713585950297,0.013256652846854733,5.060739095563704e-06,ETF_长持_综合,0.9989912259023992
2016-10-19,0.005729667371659586,-0.0015330293348536639,0.00726269670651325,ETF_长持_综合,1.0047151133340264
2016-10-20,-1.6386458231099077e-05,0.0007127649087717014,-0.0007291513670028005,ETF_长持_综合,1.0046986496117876
2016-10-21,-0.009392325549638203,0.0027528439364450374,-0.01214516948608324,ETF_长持_综合,0.9952621928153518
2016-10-24,0.006250155082145437,0.011971428056278599,-0.0057212729741331625,ETF_长持_综合,1.0014827358678438
2016-10-25,0.005603077445763827,-3.655446356731762e-05,0.005639631909331144,ETF_长持_综合,1.0070941211975066
2016-10-26,-2.9970873759999073e-05,-0.0037578530752024886,0.0037278822014424895,ETF_长持_综合,1.0070639377067359
2016-10-27,-0.003277821978572848,-0.0027141108816520765,-0.0005637110969207715,ETF_长持_综合,1.0037629613978927
2016-10-28,-0.00553294205446031,-0.0016644673229329054,-0.003868474731527405,ETF_长持_综合,0.9982091990960646
2016-10-31,-0.006000797174154915,-0.0011521720346974185,-0.004848625139457496,ETF_长持_综合,0.9922191481549135
2016-11-01,0.017621583951415998,0.00682608025027176,0.010795503701144238,ETF_长持_综合,1.0097036211723278
2016-11-02,0.0028371569730472057,-0.0076507013959148384,0.010487858368962044,ETF_长持_综合,1.012568308841848
2016-11-03,0.006354703564595887,0.009519725547169733,-0.0031650219825738457,ETF_长持_综合,1.019002880283442
2016-11-04,-0.011920950660135765,-0.003242146929423817,-0.008678803730711948,ETF_长持_综合,1.006855397225047
2016-11-07,-0.004114207690634086,0.0007205050637044685,-0.004834712754338555,ETF_长持_房地产,1.0027129850064271
2016-11-08,0.00529179010836156,0.004327634020176774,0.0009641560881847866,ETF_长持_房地产,1.0080191316620097
2016-11-09,0.0066497051000344864,-0.005358163555072459,0.012007868655106946,ETF_长持_房地产,1.0147221616227549
2016-11-10,0.011856728881810996,0.01120089093685217,0.0006558379449588259,ETF_长持_房地产,1.0267534471834812
2016-11-11,0.0004913408515661022,0.007847904975500253,-0.007356564123934151,ETF_长持_房地产,1.0272579330965688
2016-11-14,-0.0005145784174462875,0.003812191139753729,-0.0043267695572000164,ETF_长持_房地产,1.0267293283350467
2016-11-15,0.010940910470112808,-0.00011034186972236348,0.011051252339835171,ETF_长持_房地产,1.0379626819933996
2016-11-16,-0.00037372391678158756,-8.093601923142568e-05,-0.0002927878975501619,ETF_长持_房地产,1.0375747705144118
2016-11-17,0.0011700188481513774,0.0020244098416251077,-0.0008543909934737304,ETF_长持_房地产,1.03878875255228
2016-11-18,0.002358586396044915,-0.00555198768527021,0.007910574081315125,ETF_长持_房地产,1.0412388255724143
2016-11-21,0.01448880841250122,0.006921875264268351,0.007566933148232868,ETF_长持_建筑装饰,1.0563251354277907
2016-11-22,0.014381374762948429,0.007919855874437776,0.006461518888510653,ETF_长持_建筑装饰,1.0715165430719
2016-11-23,-0.0049903551504091315,0.0018352169929585216,-0.006825572143367653,ETF_长持_建筑装饰,1.0661692949724326
2016-11-24,-0.002482301281476862,0.0040323433577795775,-0.0065146446392564394,ETF_长持_建筑装饰,1.0635227415652513
2016-11-25,0.016272432989258734,0.009332365878089721,0.006940067111169013,ETF_长持_建筑装饰,1.0808288441099245
2016-11-28,0.03582783544949075,0.003913982410578942,0.03191385303891181,ETF_长持_建筑装饰,1.1195526020857582
2016-11-29,0.018703844884676135,0.008192090211688763,0.010511754672987372,ETF_长持_建筑装饰,1.1404925402954058
2016-11-30,-0.023124373441457347,-0.007306146136839553,-0.015818227304617793,ETF_长持_建筑装饰,1.1141193648864185
2016-12-01,0.0011720112284394624,0.0076413206214469565,-0.006469309393007494,ETF_长持_建筑装饰,1.1154251252918872
2016-12-02,-0.003923069016320668,-0.010120879564750496,0.006197810548429827,ETF_长持_建筑装饰,1.111049235542829
2016-12-05,-0.05095997844419853,-0.016873948537792227,-0.0340860299064063,ETF_长持_建筑装饰,1.0544301904491231
2016-12-06,-0.002047818680455782,-0.002955548055715407,0.0009077293752596249,ETF_长持_建筑装饰,1.0522709086078847
2016-12-07,0.010178386591042532,0.004797127667050871,0.005381258923991661,ETF_长持_建筑装饰,1.0629813287142034
2016-12-08,-0.012619506305258987,-0.0016125165370911576,-0.01100698976816783,ETF_长持_建筑装饰,1.049567029134122
2016-12-09,0.0172595332522143,0.006788712371647243,0.010470820880567056,ETF_长持_建筑装饰,1.0676820661738902
2016-12-12,-0.0428343450312455,-0.02419240069927009,-0.018641944331975413,ETF_长持_建筑装饰,1.0219486041677246
2016-12-13,-0.006192249559811347,-0.0012155124485382363,-0.004976737111273111,ETF_长持_建筑装饰,1.0156204433734173
2016-12-14,-0.02361256577338211,-0.007662240232150341,-0.01595032554123177,ETF_长持_建筑装饰,0.9916390388534709
2016-12-15,0.0019715111294118515,-0.011397491400645055,0.013369002530056906,ETF_长持_建筑材料,0.9935940662549299
2016-12-16,0.013330439408144823,0.0016754410759465266,0.011654998332198296,ETF_长持_建筑材料,1.0068391117514335
2016-12-19,-0.006092101336048872,-0.005094932637344396,-0.0009971686987044759,ETF_长持_建筑材料,1.0007053458535462
2016-12-20,-0.004212887726983694,-0.005983389460089361,0.0017705017331056672,ETF_长持_建筑材料,0.9964894865836729
2016-12-21,0.011177237531818873,0.008906415563240344,0.002270821968578529,ETF_长持_建筑材料,1.0076274862731789
2016-12-22,-0.0006368018861965252,-0.0008578610504722528,0.00022105916427572758,ETF_长持_建筑材料,1.0069858271893366
2016-12-23,-0.014845358653121976,-0.00841596535870437,-0.006429393294417607,ETF_长持_建筑材料,0.9920367614261002
2016-12-26,0.004629233664043886,0.004474998194309521,0.00015423546973436508,ETF_长持_建筑材料,0.996629131398063
2016-12-27,0.008619863997701316,-0.0018105583053409369,0.010430422303042253,ETF_长持_建筑材料,1.0052199389668615
2016-12-28,-0.003898542926175641,-0.00437117497689965,0.00047263205072400893,ETF_长持_建筑材料,1.0013010458845515
2016-12-29,-0.0031864731126984847,-0.0012489518498912666,-0.001937521262807218,ETF_长持_建筑材料,0.9981104270241234
2016-12-30,0.0023837691179695586,0.003734650815607088,-0.0013508816976375293,ETF_长持_建筑材料,1.000489691836387
2017-01-02,0.0,0.0,0.0,ETF_长持_建筑材料,1.000489691836387
2017-01-03,0.00794525775709487,0.00971166625298081,-0.0017664084958859405,ETF_长持_建筑材料,1.0084388403213436
2017-01-04,0.0064137284288203755,0.0078045262751738065,-0.001390797846353431,ETF_长持_建筑材料,1.0149066931802393
2017-01-05,7.489279879635546e-05,-0.00015512222339753023,0.0002300150221938857,ETF_长持_建筑材料,1.0149827023830087
2017-01-06,-0.008709554386386542,-0.0059750473693545025,-0.0027345070170320396,ETF_长持_建筑材料,1.0061426553353623
2017-01-09,0.000867890849549191,0.0048496168898546355,-0.003981726040305444,ETF_长持_建筑材料,1.007015877339269
2017-01-10,-0.0012936860397759764,-0.0016735924542854441,0.0003799064145094677,ETF_长持_建筑材料,1.0057131149569225
2017-01-11,-0.0074259209460184605,-0.007079891930122706,-0.00034602901589575463,ETF_长持_建筑材料,0.9982447688708784
2017-01-12,-0.01206244422093461,-0.0050596261131443665,-0.007002818107790243,ETF_长持_建筑材料,0.9862034970275337
2017-01-13,-0.01343750672144206,0.0006896803046494426,-0.014127187026091503,ETF_长持_建筑材料,0.9729513809075165
2017-01-16,-0.03143241784894779,-0.00014057600679928672,-0.031291841842148505,ETF_长持_建筑材料,0.9423691665561207
2017-01-17,0.010262268390863083,0.0020819139823202715,0.008180354408542811,ETF_长持_建筑材料,0.9520400118665936
2017-01-18,0.007352545261785748,0.003910885914416351,0.003441659347369397,ETF_长持_建筑材料,0.9590399291448738
2017-01-19,5.5294544824446845e-05,-0.003017399743597937,0.003072694288422384,ETF_长持_建筑材料,0.9590929588212244
2017-01-20,0.01742603381258756,0.007689329232477782,0.009736704580109778,ETF_长持_建筑材料,0.9758061451510577
2017-01-23,0.014823362329132062,0.002739792501635918,0.012083569827496143,ETF_长持_建筑材料,0.9902708732036254
2017-01-24,0.013557246566955339,0.00011001519345188449,0.013447231373503454,ETF_长持_建筑材料,1.003696219599721
2017-01-25,-0.0025025888850535027,0.003404210773294336,-0.005906799658347839,ETF_长持_建筑材料,1.0011843805965805
2017-01-26,0.00036900303853681926,0.0035713098730705273,-0.003202306834533708,ETF_长持_建筑材料,1.0015538206751562
2017-01-27,0.0,0.0,0.0,ETF_长持_建筑材料,1.0015538206751562
2017-01-30,0.0,0.0,0.0,ETF_长持_建筑材料,1.0015538206751562
2017-01-31,0.0,0.0,0.0,ETF_长持_建筑材料,1.0015538206751562
2017-02-01,0.0,0.0,0.0,ETF_长持_建筑材料,1.0015538206751562
2017-02-02,0.0,0.0,0.0,ETF_长持_建筑材料,1.0015538206751562
2017-02-03,0.0018372749735262595,-0.00692696957573824,0.0087642445492645,ETF_长持_建筑材料,1.0033939504445222
2017-02-06,0.0033753728148597784,0.0025896329143033636,0.0007857399005564147,ETF_长持_建筑材料,1.0067807791074475
2017-02-07,-0.003178318447798145,-0.00222939304817249,-0.0009489253996256553,ETF_长持_建筑装饰,1.0035809091843217
2017-02-08,0.0046992597352844,0.005230109330793153,-0.0005308495955087533,ETF_长持_建筑装饰,1.0082969965419517
2017-02-09,0.017374511437963758,0.0038437758679588097,0.013530735570004948,ETF_长持_建筑装饰,1.0258156642412344
2017-02-10,0.020049026868053543,0.005062697192974364,0.01498632967507918,ETF_长持_建筑装饰,1.0463822700552772
2017-02-13,0.004142565901763762,0.0066759303126644465,-0.0025333644109006848,ETF_长持_建筑装饰,1.0507169775674183
2017-02-14,0.010222209106737434,-0.00013700882496314737,0.010359217931700582,ETF_长持_建筑装饰,1.0614576262241116
2017-02-15,-0.016013600752481816,-0.004101252335624972,-0.011912348416856844,ETF_长持_建筑装饰,1.0444598675820815
