,ret_HS300,ret_ZZ500,ret_CYB,vol_20d,vol_60d,skew_60d,kurt_60d,max_dd_60d,northbound_5d,margin_chg_20d,m2_yoy,realized_vol_20d,turnover_chg,sent_momentum,size_style,growth_style,momentum_20d,momentum_60d,industry_dispersion,sector_rotation,vol_ratio_500_300,yield_slope,yield_10y,pmi_mfg,cpi_yoy,ppi_yoy
State_0,0.0001036101048725771,0.000394828219849383,0.0015228036483390162,0.19499313270762594,0.19164197702907046,-3.715746033112679,22.904336167067164,-0.04351070122815516,-1.130478749999994,-0.013957666018520092,8.247499999999985,0.20779224029687762,0.10401205116485235,0.012461359346841436,0.0002912181149768059,0.001419193543466439,-0.00042234482793168237,-3.798680401169967e-06,0.009092738112367032,2.6599999999999993,0.9883670960536677,0.0038844999999999978,0.01952238750000001,45.987499999999955,0.13250000000000017,-2.076250000000002
State_1,-0.0005891318956952239,-0.0006263530441114502,-0.00037418733186570424,0.22169245220876532,0.2205603756553484,-0.33385093633602275,1.485267059530457,-0.09799619802785464,32.253644021739106,-0.019583879472172865,8.988043478260856,0.22953610705673175,0.023242495136322885,0.023235623877837935,-3.722114841622629e-05,0.00021494456382951962,-0.0012713692104987177,-0.0010384609088907146,0.0097496617353632,2.9826086956521722,0.9031013214984499,0.006652954710144931,0.03215519746376807,50.30235507246367,0.17047101449275326,3.6561594202898506
State_2,0.0006795276954615943,0.0001373157567157628,-0.0003293354585207101,0.10668737165989368,0.11432239714212858,-0.06317400563548702,2.262112976350294,-0.02303321303004342,32.34594836601304,-0.08567767478661213,10.069198692810483,0.10940409945595032,0.032167430782684095,-0.009692004354089791,-0.0005422119387458315,-0.0010088631539823044,0.0006494357512239319,0.0006497576105263046,0.006171075082445705,3.47930283224401,0.7302222045566076,0.003961732026143791,0.03322360348583877,51.22113289760337,0.07799564270152493,3.4363834422658037
State_3,-0.0013280153749657745,-0.0012248434719910948,-0.0017796681172843841,0.13110286772280516,0.13702457757857,0.10912866893813576,0.48529885205664225,-0.0670241784043764,-23.32720902777786,-0.009215440615772062,9.280208333333347,0.13623696325041312,-0.010912078765024714,0.01945235539280987,0.00010317190297467949,-0.00045165274231860907,-0.0012365634160111563,-0.0005864353345646232,0.009389479000529076,2.1673611111111146,0.9951020265399525,0.00623812152777778,0.025538345486111128,49.53454861111114,0.11822916666666644,0.8003472222222197
State_4,0.0018174968386970702,0.0022018888055199202,0.0027293634794791194,0.248868079553354,0.24370042933235955,0.2817227596534058,3.8633664217312873,-0.03227098937109257,8.611763703703716,0.06688891394712043,9.172592592592624,0.25424563195025424,0.16635134425453568,-0.045958783134826625,0.00038439196682285017,0.0009118666407820495,0.0028699684008073006,0.0025045718649364364,0.011356899306732011,3.767407407407408,0.9417340265575943,0.006670677777777775,0.02695308148148148,50.50111111111111,0.25925925925926047,-1.883333333333336
State_5,0.001213819835585088,0.001285811914503969,0.002002700592178417,0.1373046986463825,0.15271401131264262,0.17726769188493627,0.9807348998241733,-0.018897990301758257,81.2349715728715,0.020205854309211044,9.422077922077914,0.1437794365706196,0.07776079460005189,-0.021612079867713494,7.1992078918881e-05,0.0007888807565933284,0.001350716287353556,0.0007420796848037518,0.009473070665471229,2.773737373737368,0.9650193930590311,0.006028424242424246,0.025889601731601788,50.179942279942374,0.04733044733044733,-0.9982683982684019
