trade_date,excess_return
2020-01-22,0.003779689797394181
2020-01-23,0.00026821376668817454
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,-0.006193748775590924
2020-02-04,0.12917021601205508
2020-02-05,0.006291476667550588
2020-02-06,-0.1371141172420981
2020-02-07,-0.0022930892378725254
2020-02-10,0.025453905078463124
2020-02-11,-0.013783849548836546
2020-02-12,0.004226591268426172
2020-02-13,-0.001687901316206053
2020-02-14,0.005053192213373192
2020-02-17,0.006554171114579899
2020-02-18,0.017037198750329607
2020-02-19,0.0063975155810737094
2020-02-20,-0.002642614448900571
2020-02-21,0.007261279966052303
2020-02-24,0.005593802685628091
2020-02-25,-0.0022787644451175426
2020-02-26,0.003918107501229173
2020-02-27,-0.008554080023780275
2020-02-28,-0.014470874368499143
2020-03-02,0.09887485428216092
2020-03-03,-0.07374369062760383
2020-03-04,0.00046358858061723573
2020-03-05,-0.005696677522743759
2020-03-06,0.008896754504128634
2020-03-09,0.009431470688498034
2020-03-10,0.00259729856716066
2020-03-11,0.006907951375284216
2020-03-12,-0.006553066040792272
2020-03-13,0.007294045189490357
2020-03-16,0.0043292298989050515
2020-03-17,0.013816434586364723
2020-03-18,-0.0037116633577342455
2020-03-19,0.008559744390371549
2020-03-20,-0.006630475033538566
2020-03-23,-0.01719137712473536
2020-03-24,-0.004907283349449825
2020-03-25,-0.014265665437277439
2020-03-26,0.0013956155128157137
2020-03-27,-0.001155002633989155
2020-03-30,0.02114516636904984
2020-03-31,-0.003483552764370327
2020-04-01,-0.004959952203658413
2020-04-02,-0.004062798706136498
2020-04-03,0.003743256275403025
2020-04-06,0.0
2020-04-07,-0.0032331645667165176
2020-04-08,0.006183710024721807
2020-04-09,-0.0005841942494608046
2020-04-10,-0.0031467949387108396
2020-04-13,0.008610129374662545
2020-04-14,-0.006850929642968332
2020-04-15,-0.0021955768635045416
2020-04-16,0.005142459458670053
2020-04-17,-0.012595974364736917
2020-04-20,-0.0006961426309797978
2020-04-21,0.007682405156036094
2020-04-22,0.002159146038982632
2020-04-23,0.001854036320882694
2020-04-24,0.004282953388813386
2020-04-27,-0.005625580253174982
2020-04-28,-0.035250334231381755
2020-04-29,-0.0069616382523482265
2020-04-30,-9.01692241132325e-06
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,-0.0036927176545448193
2020-05-07,-0.0035518992743297133
2020-05-08,-0.006547397020105872
2020-05-11,0.0017418224664022728
2020-05-12,-0.006121172085827298
2020-05-13,-0.0005265971106699352
2020-05-14,0.008682177487591739
2020-05-15,0.007101166723420353
2020-05-18,0.0005321115571230717
2020-05-19,-0.005548332070574849
2020-05-20,0.00038060387046386524
2020-05-21,0.004227176158998776
2020-05-22,0.010471222590357562
2020-05-25,0.0010779098860181544
2020-05-26,0.001136386585362711
2020-05-27,0.006702241988980173
2020-05-28,-0.008764423597008575
2020-05-29,-0.00015414571431748847
2020-06-01,-0.018800547989807237
2020-06-02,0.003690428080937558
2020-06-03,0.0015553083910124776
2020-06-04,0.002669057684008047
2020-06-05,-0.01364655308423468
2020-06-08,-0.10276969985187578
2020-06-09,0.005216179015332889
2020-06-10,-0.0020121197861246998
2020-06-11,0.015515910804866362
2020-06-12,-0.0008017851781005891
2020-06-15,-0.008739384305474607
2020-06-16,0.0062607981762703435
2020-06-17,0.005713168279174452
2020-06-18,-0.01089168655217454
2020-06-19,-0.008355887443802335
2020-06-22,-0.0012294318138921234
2020-06-23,0.000656334435200634
2020-06-24,-0.053636142000622056
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.06226577239767491
2020-06-30,0.006196093906087219
2020-07-01,-0.016353829576785956
2020-07-02,-0.0052976935069635935
2020-07-03,-0.007773683550316305
2020-07-06,-0.06398083072376244
2020-07-07,-0.004968997628438869
2020-07-08,0.0031888230064777527
2020-07-09,0.010156237001850792
2020-07-10,0.01988098681799792
2020-07-13,0.0736642362506174
2020-07-14,0.015980126928567023
2020-07-15,-0.006890664109862721
2020-07-16,0.000687496931878008
2020-07-17,0.0007879915235828872
2020-07-20,-0.05410247822649743
2020-07-21,0.005677229280255011
2020-07-22,0.0017175564931491598
2020-07-23,0.0049304983624560705
2020-07-24,0.005799679971069338
2020-07-27,-0.00772039882053858
2020-07-28,0.006100401861872365
2020-07-29,0.005010568234997903
2020-07-30,-0.0009916367007530473
2020-07-31,-0.002686972345631311
2020-08-03,0.0042497655953993956
2020-08-04,-0.01178157586329461
2020-08-05,0.011825983140556792
2020-08-06,-0.002134758179469287
2020-08-07,0.002226432134646572
2020-08-10,0.007902175626293214
2020-08-11,-0.007995562879991036
2020-08-12,-0.0051861897222141105
2020-08-13,0.0035942365851228857
2020-08-14,-0.003118613366827172
2020-08-17,0.018166469127148734
2020-08-18,0.0030343026322669684
2020-08-19,1.3346444760251295
2020-08-20,-0.006068745573216832
2020-08-21,0.005184540069142226
2020-08-24,0.010960584444762816
2020-08-25,0.007259208733265909
2020-08-26,-0.014596337717684944
2020-08-27,0.016343144752068033
2020-08-28,-0.004159262041242728
2020-08-31,0.04335779612746945
2020-09-01,-0.005561618926902064
2020-09-02,0.017044575497009957
2020-09-03,0.003703989506137151
2020-09-04,-0.021271081202867432
2020-09-07,-0.011136173934782133
2020-09-08,0.014469348287282375
2020-09-09,-0.005744264555696543
2020-09-10,-0.01826389148551999
2020-09-11,-0.0054377096809970675
2020-09-14,0.0035006124583893215
2020-09-15,0.003919190755586999
2020-09-16,0.002857482437871169
2020-09-17,0.0007738229387559787
2020-09-18,0.006227715240188687
2020-09-21,0.012652671040216057
2020-09-22,-0.003143556465124134
2020-09-23,0.011017331625826484
2020-09-24,-0.27206300656190696
2020-09-25,0.03296839673999382
2020-09-28,-0.018473771700597275
2020-09-29,0.01989495465419126
2020-09-30,-0.00509166449336651
2020-10-01,0.0
2020-10-02,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.058374752347702064
2020-10-12,-0.05802620487727968
2020-10-13,-0.00730896841828325
2020-10-14,0.00025445005565483125
2020-10-15,0.002570325295667771
2020-10-16,0.07034549112848913
2020-10-19,0.00914781622376252
2020-10-20,-0.004394358337628801
2020-10-21,-0.054982510132826845
2020-10-22,-0.0010894067089860142
2020-10-23,0.008039568181211727
2020-10-26,0.004034343490240381
2020-10-27,-0.003033137466114222
2020-10-28,-0.009458902590577023
2020-10-29,-0.00679758136829911
2020-10-30,-0.0011221548582561747
2020-11-02,0.00518709630272692
2020-11-03,-0.0017008033376192753
2020-11-04,-0.005817430754662974
2020-11-05,-0.007985957362567131
2020-11-06,0.0007631016563228362
2020-11-09,-0.026493499828444695
2020-11-10,0.0022701460424369158
2020-11-11,0.01118459797393249
2020-11-12,0.04540084812904551
2020-11-13,-0.0002772117904920792
2020-11-16,-0.003911522138405214
2020-11-17,0.0005339976393489894
2020-11-18,-0.001416417365782611
2020-11-19,-0.00755041181430538
2020-11-20,0.00041453254351068525
2020-11-23,0.008620807464644036
2020-11-24,0.0017785952896070363
2020-11-25,0.0023170920418658456
2020-11-26,-0.00019316995827585903
2020-11-27,-0.004141176334055308
2020-11-30,-0.004696461689533785
2020-12-01,-0.014355274902182729
2020-12-02,0.0018680068895853275
2020-12-03,-0.0055037703782993734
2020-12-04,-0.0012380878825838382
2020-12-07,0.004244552978720765
2020-12-08,0.0015663891864388844
2020-12-09,-0.004574429873843339
2020-12-10,0.003726930835341813
2020-12-11,-0.007551516549106758
2020-12-14,-0.005363422609600321
2020-12-15,-8.272341618723944e-05
2020-12-16,-0.006509894323831533
2020-12-17,-0.0006834481012423978
2020-12-18,-0.020961608026142442
2020-12-21,0.000837694634123717
2020-12-22,-0.006507723337494237
2020-12-23,0.0024044060522800947
2020-12-24,-0.003161098341729618
2020-12-25,-0.0013105975271335097
2020-12-28,-0.004984034168759699
2020-12-29,-0.0031801294081681046
2020-12-30,0.009586543581909284
2020-12-31,-0.002055282414824111
2021-01-01,0.0
2021-01-04,0.02498083233238487
2021-01-05,-0.012684878822973793
2021-01-06,-0.010401198073023865
2021-01-07,-0.016102040087514664
2021-01-08,-0.008138693991232793
2021-01-11,-0.018030451136269665
2021-01-12,-0.006881365390265588
2021-01-13,-0.011857137415854924
2021-01-14,0.008700334442052168
2021-01-15,0.003268812058107547
2021-01-18,0.005945996523261554
2021-01-19,0.002232630639156352
2021-01-20,0.003960375297689556
2021-01-21,-0.005614962508242375
2021-01-22,-0.00045734526131609626
2021-01-25,-0.03503956934711949
2021-01-26,0.01034236269826135
2021-01-27,-6.74483651213289e-05
2021-01-28,0.011501694228307085
2021-01-29,-0.003479610852387979
2021-02-01,0.007901818365449714
2021-02-02,-0.010740447111892665
2021-02-03,-0.011520611441189618
2021-02-04,-0.009253397190299975
2021-02-05,-0.012597410843457594
2021-02-08,-0.02866305819222629
2021-02-09,-0.008333930993854377
2021-02-10,-0.019193651627612367
2021-02-11,0.0
2021-02-12,0.0
2021-02-15,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.014741851881369191
2021-02-19,0.007930840112314189
2021-02-22,0.020328551593974765
2021-02-23,-0.007258690531796064
2021-02-24,0.020353914248824007
2021-02-25,0.0052974318768893944
2021-02-26,0.005144020694796653
2021-03-01,0.007666163093782579
2021-03-02,0.015490534690639953
2021-03-03,-0.016901977021111774
2021-03-04,0.013606679914080304
2021-03-05,0.001603450317678649
2021-03-08,0.034526220106955864
2021-03-09,0.0009518299077649894
2021-03-10,-0.008129785968952419
2021-03-11,-0.007126439269372103
2021-03-12,0.002739791199776927
2021-03-15,0.02068151529911681
2021-03-16,0.0017239603374135104
2021-03-17,0.010475166715724127
2021-03-18,-0.02277504997559665
2021-03-19,0.02147963239745998
2021-03-22,-0.0012119474064007374
2021-03-23,0.002678873574762597
2021-03-24,0.010383853065532578
2021-03-25,-0.0010705105173747231
2021-03-26,-0.020474715656567
2021-03-29,-0.00669062314464719
2021-03-30,-0.02288548346835262
2021-03-31,-0.036787180627300055
2021-04-01,-0.016240599933156446
2021-04-02,-0.01161176065225189
2021-04-05,0.0
2021-04-06,0.004431007352583838
2021-04-07,0.016288360232674513
2021-04-08,-0.012962549547828014
2021-04-09,0.014522851072853818
2021-04-12,0.014329634086436172
2021-04-13,-0.004468156933644736
2021-04-14,0.001500876818231264
2021-04-15,0.0026716434910182274
2021-04-16,0.00914975298295658
2021-04-19,-0.0355048817309512
2021-04-20,-0.005566466334230043
2021-04-21,-0.005020067299347489
2021-04-22,0.004954514550364627
2021-04-23,-0.016747777705462503
2021-04-26,0.021056537966755252
2021-04-27,-0.002240649753865176
2021-04-28,-0.0021644418162946413
2021-04-29,-0.004334952438508973
